time 	x0 	y0 	psi 	u 	heave 	trim 	roll 	z_VF 	z_VA 	X 	Y 	N 	WG1 	WG2 	WG3 	WG4 	x_0AW 	
s 	m 	m 	° 	m/s 	mm 	mm/m 	° 	mm 	mm 	N 	N 	Nm 	mm 	mm 	mm 	mm 	mm 	
43.9000	34.9963	0.0001	0.0000	0.0000	-0.6957	-0.7435	-0.0102	0.7839	-2.1752	2.2427	-0.7072	-1.5411	-3.8795	-11.7785	-0.8197	1.9469	21.3542
43.9250	34.9963	0.0001	0.0000	0.0000	-0.5034	-0.8540	-0.0029	1.1960	-2.2028	2.2855	-1.8585	-0.7945	-2.8761	-11.9194	-0.2517	1.6265	20.7060
43.9500	34.9963	0.0001	0.0000	0.0000	-0.4950	-0.9762	0.0180	1.4475	-2.4375	2.0073	0.3087	0.6420	-3.1958	-11.2347	-0.0462	0.0432	20.2164
43.9750	34.9963	0.0001	0.0000	0.0000	-0.3012	-1.0630	-0.0037	1.8141	-2.4165	1.6684	1.2326	0.2891	0.4004	-11.7008	0.2575	-0.8521	18.6309
44.0000	34.9963	0.0001	0.0000	0.0000	-0.2592	-1.1290	-0.0050	1.9875	-2.5060	1.9538	1.2128	0.0728	0.6935	-11.3756	-0.1930	-1.4082	18.5703
44.0250	34.9963	0.0001	0.0000	0.0000	-0.1522	-1.2091	0.0054	2.2539	-2.5584	2.5781	0.5442	1.2398	1.4659	-10.3122	0.2379	-3.5664	17.1247
44.0500	34.9963	0.0001	0.0000	0.0000	-0.0755	-1.3155	0.0029	2.5424	-2.6935	2.7137	0.5513	1.0219	3.3750	-10.0840	-0.2664	-3.8350	15.7771
44.0750	34.9963	0.0001	0.0000	0.0000	0.1074	-1.4036	0.0067	2.9005	-2.6857	1.2973	-0.2652	-1.1048	2.3539	-9.3849	-0.1930	-4.9094	13.9585
44.1000	34.9963	0.0001	0.0000	0.0000	0.2350	-1.4105	0.0095	3.0420	-2.5720	0.6695	1.4728	0.3295	3.2153	-7.9574	0.3162	-6.1769	12.7554
44.1250	34.9963	0.0001	0.0000	0.0000	0.2969	-1.5240	0.0192	3.3297	-2.7360	0.5732	-0.6758	-0.4422	4.8756	-7.3407	0.6785	-7.0110	10.7317
44.1500	34.9963	0.0001	0.0000	0.0000	0.3863	-1.4594	-0.0013	3.2906	-2.5179	0.6623	-0.5109	0.6763	6.0034	-5.5539	-0.5308	-8.2362	9.1229
44.1750	34.9963	0.0001	0.0000	0.0000	0.4154	-1.4789	0.0051	3.3584	-2.5276	0.6837	-0.2054	0.3595	7.0334	-5.0782	0.6050	-9.2729	7.0478
44.2000	34.9963	0.0001	0.0000	0.0000	0.4308	-1.5636	0.0070	3.5425	-2.6808	1.0405	1.1599	0.0488	6.1542	-3.2282	-1.0058	-9.6499	5.2758
44.2250	34.9963	0.0001	0.0000	0.0000	0.5640	-1.5997	0.0147	3.7474	-2.6194	1.1939	-0.7559	-1.2801	8.9779	-1.9950	-0.1930	-9.4425	3.1961
44.2500	34.9963	0.0001	0.0000	0.0000	0.6377	-1.5571	0.0190	3.7364	-2.4610	0.7444	-0.1043	0.9651	6.1632	-1.5337	0.0175	-9.9374	1.4801
44.2750	34.9963	0.0001	0.0000	0.0000	0.6871	-1.5465	0.0148	3.7647	-2.3906	0.3020	-1.0363	-0.9104	7.9035	-0.1257	-0.1342	-9.9891	-0.3059
44.3000	34.9963	0.0001	0.0000	0.0000	0.6442	-1.5438	0.0106	3.7163	-2.4280	0.0916	1.4719	0.3567	9.7771	0.5977	-0.3594	-10.9127	-2.6094
44.3250	34.9963	0.0001	0.0000	0.0000	0.7527	-1.5159	0.0100	3.7693	-2.2639	-0.3509	-0.1742	-1.0150	10.5673	2.0107	0.3602	-10.3896	-3.7939
44.3500	34.9963	0.0001	0.0000	0.0000	0.8331	-1.4653	0.0171	3.7491	-2.0828	-0.5934	-0.9157	0.3328	8.4363	3.2537	-0.3350	-11.4500	-6.1814
44.3750	34.9963	0.0001	0.0000	0.0000	0.7059	-1.4004	0.0084	3.4928	-2.0810	-0.7112	0.0053	0.4830	9.3065	3.4090	0.0175	-10.3802	-7.8927
44.4000	34.9963	0.0001	0.0000	0.0000	0.7616	-1.3099	0.0169	3.3684	-1.8452	-0.3651	-1.0366	-1.7257	11.2866	4.5937	0.4533	-10.4886	-10.0750
44.4250	34.9963	0.0001	0.0000	0.0000	0.7906	-1.2072	0.0146	3.1928	-1.6117	-0.2545	0.7584	0.0178	11.2510	5.9143	-0.5553	-10.0599	-11.0123
44.4500	34.9963	0.0001	0.0000	0.0000	0.6722	-1.2135	0.0209	3.0870	-1.7425	-0.2901	-2.0133	-0.1603	9.4485	5.6327	0.1057	-9.6028	-12.3366
44.4750	34.9963	0.0001	0.0000	0.0000	0.7276	-1.0854	0.0232	2.8875	-1.4324	-0.5577	0.3725	1.1547	9.1200	6.3659	0.8597	-8.9101	-14.8360
44.5000	34.9963	0.0001	0.0000	0.0000	0.6666	-0.9476	0.0233	2.5523	-1.2191	-0.7183	-0.5456	-0.7351	8.0900	7.7594	0.2721	-7.6896	-16.5847
44.5250	34.9963	0.0001	0.0000	0.0000	0.5222	-0.8529	0.0322	2.2194	-1.1750	-1.2071	-0.6449	-1.3952	9.3331	8.0896	0.6099	-7.2560	-17.7085
44.5500	34.9963	0.0001	0.0000	0.0000	0.5043	-0.7397	0.0193	1.9764	-0.9677	-1.6566	-1.2546	0.0264	10.6029	7.5749	0.4581	-5.6115	-18.3147
44.5750	34.9963	0.0001	0.0000	0.0000	0.3584	-0.6177	0.0255	1.5876	-0.8707	-1.2106	-0.0373	0.5535	10.9048	8.6285	-0.1245	-4.9942	-19.3033
44.6000	34.9963	0.0001	0.0000	0.0000	0.2379	-0.4488	0.0153	1.1310	-0.6552	-1.0179	-0.1644	-0.0779	10.5763	9.1674	-0.3399	-4.0376	-20.3478
44.6250	34.9963	0.0001	0.0000	0.0000	0.1939	-0.3443	0.0033	0.8790	-0.4912	-0.3544	-0.9170	-1.6919	6.9268	8.7790	-0.3252	-1.7851	-20.9214
44.6500	34.9963	0.0001	0.0000	0.0000	0.0577	-0.1931	0.0323	0.4419	-0.3265	-0.2688	0.3010	0.4658	7.5839	8.8276	-0.3742	-1.2998	-21.6768
44.6750	34.9963	0.0001	0.0000	0.0000	-0.0805	-0.0587	0.0296	0.0363	-0.1974	-0.2759	-2.5682	-0.4269	6.8380	9.7695	-0.0020	-0.6024	-21.7887
44.7000	34.9963	0.0001	0.0000	0.0000	-0.1763	0.0423	0.0105	-0.2605	-0.0921	-0.8681	0.0744	0.8324	8.0278	9.4976	0.1790	0.1940	-22.1105
44.7250	34.9963	0.0001	0.0000	0.0000	-0.2898	0.2623	0.0191	-0.8119	0.2322	-1.5067	-0.6277	-1.0973	8.0100	9.0413	-0.1294	1.3956	-21.9799
44.7500	34.9963	0.0001	0.0000	0.0000	-0.4332	0.3820	0.0101	-1.1934	0.3270	-1.5139	0.7380	0.6441	5.6659	9.4150	0.3994	2.0082	-22.6514
44.7750	34.9963	0.0001	0.0000	0.0000	-0.5982	0.3721	0.0175	-1.3386	0.1422	-0.9466	-1.2165	0.0922	4.3607	9.7986	0.2428	3.9684	-21.6768
44.8000	34.9963	0.0001	0.0000	0.0000	-0.6860	0.5794	0.0255	-1.8390	0.4669	-1.1713	0.7687	1.3490	3.8190	9.9783	-0.3105	4.3973	-20.5437
44.8250	34.9963	0.0001	0.0000	0.0000	-0.8062	0.7332	0.0153	-2.2652	0.6528	-0.4471	-0.1686	-0.3630	5.4705	9.2063	0.2672	5.1889	-20.0074
44.8500	34.9963	0.0001	0.0000	0.0000	-0.9468	0.7415	0.0313	-2.4223	0.5287	-0.5078	0.7389	0.6169	3.4639	9.6579	-0.5504	5.7685	-19.1681
44.8750	34.9963	0.0001	0.0000	0.0000	-1.0875	0.8602	0.0205	-2.7993	0.6243	-1.0750	-1.5108	0.4763	0.7645	8.7013	0.2672	6.7251	-18.0443
44.9000	34.9963	0.0001	0.0000	0.0000	-1.2741	0.8912	0.0185	-3.0477	0.4994	-0.1511	-0.0030	1.1494	0.7201	7.5749	0.3847	6.7958	-16.3562
44.9250	34.9963	0.0001	0.0000	0.0000	-1.2842	0.9631	0.0144	-3.2008	0.6324	-0.8575	0.3515	0.1503	-1.6685	7.3369	-0.1587	7.9550	-13.9267
44.9500	34.9963	0.0001	0.0000	0.0000	-1.4611	1.0395	0.0102	-3.5298	0.6075	-0.3543	-0.8003	-1.1551	-0.6295	7.8711	0.0959	7.0597	-12.4952
44.9750	34.9963	0.0001	0.0000	0.0000	-1.5687	0.9627	0.0246	-3.4846	0.3471	0.3520	0.1191	1.5227	-1.0736	6.5068	-0.3252	8.2896	-10.6206
45.0000	34.9963	0.0001	0.0000	0.0000	-1.6166	0.9944	0.0068	-3.5955	0.3623	0.5196	-1.4694	-0.3823	-4.6431	6.4048	0.1546	9.0435	-8.0606
45.0250	34.9963	0.0001	0.0000	0.0000	-1.6742	1.0365	0.0121	-3.7368	0.3884	0.0559	-0.3541	-0.4338	-5.1315	6.2542	0.6099	8.7561	-6.3073
45.0500	34.9963	0.0001	0.0000	0.0000	-1.8211	0.9446	0.0099	-3.7008	0.0585	0.7444	-0.0043	-0.8754	-6.4722	5.5260	0.2280	8.7749	-3.8685
45.0750	34.9963	0.0001	0.0000	0.0000	-1.8853	0.9543	0.0114	-3.7844	0.0138	0.5767	1.3153	1.0453	-8.2215	4.3364	-0.0608	9.5478	-1.9146
45.1000	34.9963	0.0001	0.0000	0.0000	-1.8597	0.9420	0.0006	-3.7342	0.0149	0.7551	-1.0912	0.7779	-9.1183	3.2537	-0.3643	9.1330	0.8086
45.1250	34.9963	0.0001	0.0000	0.0000	-1.9606	0.8474	0.0155	-3.6470	-0.2742	0.7979	0.4030	1.0442	-9.8996	3.7877	0.3162	9.3451	2.4267
45.1500	34.9963	0.0001	0.0000	0.0000	-1.9527	0.7663	0.0017	-3.4777	-0.4278	1.2582	-0.1124	-0.0266	-10.6810	2.3651	0.2672	9.1142	5.3971
45.1750	34.9963	0.0001	0.0000	0.0000	-2.0248	0.7402	-0.0121	-3.4978	-0.5519	1.4472	0.6092	0.0673	-12.9542	1.4960	0.2232	9.1613	7.5048
45.2000	34.9963	0.0001	0.0000	0.0000	-1.9935	0.5671	0.0009	-3.1220	-0.8651	1.7219	-0.5673	0.7611	-11.9330	0.1899	0.1595	9.2320	9.7244
45.2250	34.9963	0.0001	0.0000	0.0000	-2.0326	0.4953	-0.0167	-3.0182	-1.0471	2.0608	-0.0030	1.1494	-12.9009	-1.0530	-0.8637	8.8267	11.6829
45.2500	34.9963	0.0001	0.0000	0.0000	-1.8758	0.3619	-0.0107	-2.5959	-1.1557	2.6030	0.2534	0.2784	-12.6612	-1.3056	-0.4378	8.7938	12.9839
45.2750	34.9963	0.0001	0.0000	0.0000	-1.8416	0.3210	-0.0205	-2.4804	-1.2028	2.5388	1.3670	0.2813	-12.8477	-2.7233	0.6833	9.1189	14.8958
45.3000	34.9963	0.0001	0.0000	0.0000	-1.7739	0.0719	-0.0083	-1.9169	-1.6309	2.4354	1.2098	0.5759	-14.8011	-3.5293	0.1497	8.0869	16.6957
45.3250	34.9963	0.0001	0.0000	0.0000	-1.6973	-0.0187	-0.0232	-1.6600	-1.7346	2.6031	0.1660	1.3162	-12.5546	-4.5586	-0.1636	7.4037	18.4724
45.3500	34.9963	0.0001	0.0000	0.0000	-1.6111	-0.1250	-0.0363	-1.3623	-1.8599	2.6066	-1.0124	-0.4089	-12.7411	-6.6076	-0.0706	7.4272	19.0226
45.3750	34.9963	0.0001	0.0000	0.0000	-1.4326	-0.2817	-0.0312	-0.8721	-1.9931	2.9348	-0.3101	-1.3740	-11.5068	-7.3601	0.2183	6.8288	19.9412
45.4000	34.9963	0.0001	0.0000	0.0000	-1.4493	-0.4347	-0.0240	-0.5842	-2.3143	3.1988	0.2063	-0.7518	-10.1217	-7.6758	-0.0462	6.5649	21.0604
45.4250	34.9963	0.0001	0.0000	0.0000	-1.1943	-0.5100	-0.0242	-0.1793	-2.2092	3.3630	-1.0135	0.0395	-10.2459	-9.5694	-0.9715	5.7921	21.1443
45.4500	34.9963	0.0001	0.0000	0.0000	-1.1536	-0.6304	-0.0336	0.1009	-2.4082	4.1942	1.1079	1.2341	-7.9462	-10.2685	0.3064	4.8449	21.9137
45.4750	34.9963	0.0001	0.0000	0.0000	-0.9683	-0.7530	-0.0546	0.5301	-2.4668	3.7447	0.4020	-0.1652	-6.9073	-10.4044	0.4827	4.1004	21.5080
45.5000	34.9963	0.0001	0.0000	0.0000	-0.8880	-0.8809	-0.0318	0.8649	-2.6409	3.8445	0.9253	-0.5763	-5.3889	-10.7588	0.2575	4.0909	22.2215
45.5250	34.9963	0.0001	0.0000	0.0000	-0.7090	-0.9600	-0.0395	1.2015	-2.6194	3.1204	-0.4472	-0.0478	-6.9250	-11.7203	0.1595	2.4841	22.0070
45.5500	34.9963	0.0001	0.0000	0.0000	-0.5062	-1.1482	-0.0487	1.7787	-2.7912	2.4426	0.2635	0.7941	-4.7673	-11.2104	-0.4427	1.1129	21.5500
45.5750	34.9963	0.0001	0.0000	0.0000	-0.3140	-1.1451	-0.0532	1.9648	-2.5928	2.6745	0.1505	-0.2729	-4.3678	-11.4338	-0.2273	0.7264	20.9205
45.6000	34.9963	0.0001	0.0000	0.0000	-0.1831	-1.3438	-0.0329	2.4910	-2.8572	2.9777	1.3906	-0.0326	-3.7107	-11.4289	0.4386	-0.0369	20.8132
45.6250	34.9963	0.0001	0.0000	0.0000	-0.0312	-1.3674	-0.0446	2.6899	-2.7524	3.6662	-0.7660	-1.7958	-3.3467	-10.7977	0.3505	-1.0689	20.0438
45.6500	34.9963	0.0001	0.0000	0.0000	0.1917	-1.4204	-0.0309	3.0183	-2.6349	3.1382	0.1223	0.5985	-0.0790	-10.6715	0.0959	-1.9359	18.8594
45.6750	34.9963	0.0001	0.0000	0.0000	0.3653	-1.4935	-0.0496	3.3374	-2.6067	2.7993	0.3982	0.3650	0.9776	-11.2008	0.2476	-3.5475	17.4745
45.7000	34.9963	0.0001	0.0000	0.0000	0.4924	-1.5334	-0.0210	3.5439	-2.5590	2.8207	1.0680	-0.0138	1.9100	-9.6519	0.0273	-4.9046	15.7864
45.7250	34.9963	0.0001	0.0000	0.0000	0.6726	-1.6144	-0.0465	3.8853	-2.5400	1.4009	-0.2945	-1.4428	3.1175	-9.3606	0.0811	-4.9376	14.3036
45.7500	34.9963	0.0001	0.0000	0.0000	0.8336	-1.5951	-0.0575	4.0078	-2.3407	1.2082	0.2390	1.1353	3.2153	-8.6953	-0.8736	-5.7246	12.7881
45.7750	34.9963	0.0001	0.0000	0.0000	0.9376	-1.6795	-0.0271	4.2798	-2.4045	1.2867	-0.6886	-0.8762	4.6448	-7.3893	0.2672	-7.3975	11.2866
45.8000	34.9963	0.0001	0.0000	0.0000	1.1654	-1.6320	-0.0371	4.4131	-2.0823	1.3580	1.6341	0.3201	4.5471	-6.1220	0.5364	-8.3163	9.7757
45.8250	34.9963	0.0001	0.0000	0.0000	1.1819	-1.5986	-0.0462	4.3631	-1.9992	1.3901	-0.0448	-1.2807	6.5539	-4.8596	0.3455	-9.1551	8.1297
45.8500	34.9963	0.0001	0.0000	0.0000	1.3205	-1.6693	-0.0292	4.6424	-2.0014	0.4768	0.4201	1.3422	6.6249	-4.4809	-0.1636	-9.3907	6.5955
45.8750	34.9963	0.0001	0.0000	0.0000	1.4964	-1.4976	-0.0280	4.4767	-1.4839	-0.0012	-0.8552	-0.7035	8.2498	-2.2426	0.0664	-10.3284	4.5484
45.9000	34.9963	0.0001	0.0000	0.0000	1.6257	-1.5365	-0.0332	4.6833	-1.4320	-0.0548	1.1563	0.1577	7.8946	-2.1552	0.5169	-10.4604	2.4873
45.9250	34.9963	0.0001	0.0000	0.0000	1.6672	-1.4298	-0.0128	4.5125	-1.1780	-0.7540	0.9616	-0.4560	6.6071	-1.1258	0.2379	-11.1531	-0.1100
45.9500	34.9963	0.0001	0.0000	0.0000	1.8154	-1.4311	-0.0116	4.6633	-1.0325	-0.9109	-0.0585	1.2070	8.1699	0.4764	-0.2420	-11.1625	-1.5602
45.9750	34.9963	0.0001	0.0000	0.0000	1.7765	-1.4272	-0.0093	4.6167	-1.0637	-1.2569	-1.2186	-0.6687	10.0346	0.6997	0.0811	-10.4745	-3.7705
46.0000	34.9963	0.0001	0.0000	0.0000	1.8534	-1.2889	-0.0228	4.4183	-0.7114	-1.5495	0.9229	0.3208	10.5230	1.5736	-0.3252	-11.3651	-5.2767
46.0250	34.9963	0.0001	0.0000	0.0000	1.9159	-1.1296	-0.0046	4.1638	-0.3320	-0.7932	-0.1585	-1.0839	9.2976	3.0546	-0.3154	-10.4792	-6.9368
46.0500	34.9963	0.0001	0.0000	0.0000	1.9258	-0.9919	-0.0062	3.8997	-0.0481	-1.4175	-0.5906	0.6537	9.7416	4.6374	0.5854	-11.1107	-8.8347
46.0750	34.9963	0.0001	0.0000	0.0000	1.8686	-0.9035	-0.0006	3.6664	0.0707	-1.3890	-0.6108	-0.3781	9.0134	4.7636	-0.5358	-10.2671	-10.4341
46.1000	34.9963	0.0001	0.0000	0.0000	1.8551	-0.8346	0.0108	3.5160	0.1943	-1.9634	-0.3583	-0.7188	9.8658	5.9143	-0.1881	-8.6461	-11.7537
46.1250	34.9963	0.0001	0.0000	0.0000	1.7799	-0.5935	0.0013	2.9609	0.5990	-2.6554	-0.9610	-1.9883	10.7716	6.3464	-0.2910	-8.6037	-13.5863
46.1500	34.9963	0.0001	0.0000	0.0000	1.7534	-0.4847	0.0316	2.7179	0.7890	-2.9301	-1.9808	-0.7466	11.2688	6.4581	-0.5210	-7.8262	-14.9806
46.1750	34.9963	0.0001	0.0000	0.0000	1.6462	-0.3745	0.0113	2.3915	0.9010	-2.8802	-0.3097	0.6781	11.2067	7.4535	0.4484	-7.1100	-15.9086
46.2000	34.9963	0.0001	0.0000	0.0000	1.6206	-0.2022	0.0291	2.0230	1.2181	-2.3022	-0.0786	0.1754	8.2143	7.3322	-0.7463	-5.8612	-17.3401
46.2250	34.9963	0.0001	0.0000	0.0000	1.5422	-0.0259	0.0326	1.5938	1.4906	-2.3343	0.6839	-0.1681	8.8892	8.1333	0.2133	-3.9810	-18.5106
46.2500	34.9963	0.0001	0.0000	0.0000	1.3376	0.0853	0.0334	1.1680	1.5073	-2.2951	-1.2759	-1.7933	9.5729	8.0944	-0.2958	-4.1130	-19.9095
46.2750	34.9963	0.0001	0.0000	0.0000	1.2352	0.3139	0.0400	0.6106	1.8599	-1.9277	-0.8596	0.6693	8.0723	9.1141	-0.1489	-3.5617	-20.6602
46.3000	34.9963	0.0001	0.0000	0.0000	0.9924	0.4307	0.0454	0.1353	1.8495	-1.9490	-2.2095	-1.1409	9.5284	8.4101	0.0224	-1.3375	-21.1079
46.3250	34.9963	0.0001	0.0000	0.0000	0.9850	0.5607	0.0517	-0.1309	2.1009	-3.0586	-0.1957	0.0598	9.2177	9.1287	-0.5308	-0.8050	-21.6115
46.3500	34.9963	0.0001	0.0000	0.0000	0.7424	0.7380	0.0566	-0.7262	2.2111	-3.3297	-1.1755	-1.5817	8.2321	9.5316	-0.1294	0.9668	-22.2317
46.3750	34.9963	0.0001	0.0000	0.0000	0.6249	0.7935	0.0549	-0.9542	2.2039	-2.1595	-0.0175	0.7698	6.7936	9.6384	0.3554	0.8442	-22.4089
46.4000	34.9963	0.0001	0.0000	0.0000	0.3945	0.9467	0.0497	-1.4895	2.2784	-2.5305	-1.5356	0.0021	5.6392	9.4199	0.0469	1.7301	-22.5954
46.4250	34.9963	0.0001	0.0000	0.0000	0.2470	1.0815	0.0645	-1.9051	2.3991	-2.2487	0.2207	1.2858	6.9090	9.2015	0.2966	3.1485	-22.1711
46.4500	34.9963	0.0001	0.0000	0.0000	0.0595	1.2007	0.0592	-2.3300	2.4489	-1.2926	-0.7485	-0.6826	3.5704	9.8860	-0.1245	4.1475	-21.5322
46.4750	34.9963	0.0001	0.0000	0.0000	-0.0920	1.2848	0.0720	-2.6487	2.4648	-1.5246	0.9634	0.7261	3.9789	9.8229	0.1253	4.0627	-20.8701
46.5000	34.9963	0.0001	0.0000	0.0000	-0.3343	1.2820	0.0597	-2.8855	2.2169	-2.4878	-0.5764	1.4546	2.5048	9.0946	0.2819	5.2644	-19.0048
46.5250	34.9963	0.0001	0.0000	0.0000	-0.4694	1.3888	0.0747	-3.2333	2.2944	-1.9776	0.0402	1.4730	2.3184	9.0655	0.3798	5.3020	-18.3007
46.5500	34.9963	0.0001	0.0000	0.0000	-0.6941	1.4125	0.0706	-3.5050	2.1167	-1.0286	-0.8363	-0.4600	0.3827	8.6625	-0.0315	6.5555	-17.1023
46.5750	34.9963	0.0001	0.0000	0.0000	-0.8697	1.4065	0.0638	-3.6687	1.9294	-1.4925	0.3985	-0.0563	0.1341	7.9924	0.2329	6.9654	-15.1438
46.6000	34.9963	0.0001	0.0000	0.0000	-1.0531	1.3853	0.0721	-3.8098	1.7037	-1.3141	-0.6708	-0.1843	0.7556	7.4729	-0.0657	8.2518	-13.4371
46.6250	34.9963	0.0001	0.0000	0.0000	-1.1657	1.3398	0.0774	-3.8319	1.5005	-1.0928	-0.3108	1.1266	-2.0858	8.3372	0.2868	7.6157	-11.7911
46.6500	34.9963	0.0001	0.0000	0.0000	-1.2417	1.3476	0.0866	-3.9233	1.4399	-0.1546	-1.1388	-0.6462	-2.1302	7.6137	-0.1195	7.7759	-9.1238
46.6750	34.9963	0.0001	0.0000	0.0000	-1.4881	1.3017	0.0747	-4.0785	1.1023	0.4019	-0.3459	-1.1001	-3.7196	6.6864	0.3015	8.7796	-7.8134
46.7000	34.9963	0.0001	0.0000	0.0000	-1.4898	1.2269	0.0719	-3.9312	0.9517	0.5910	-0.0885	-0.7618	-6.4633	5.1521	-0.1342	7.6063	-4.7871
46.7250	34.9963	0.0001	0.0000	0.0000	-1.6451	1.1057	0.0501	-3.8456	0.5553	0.9834	-1.5199	-0.0668	-6.7919	5.4725	-0.6484	8.7326	-2.2411
46.7500	34.9963	0.0001	0.0000	0.0000	-1.7040	1.0182	0.0742	-3.7302	0.3222	0.7800	-0.8035	-0.2309	-8.6388	3.8946	-0.1587	9.2320	-0.1893
46.7750	34.9963	0.0001	0.0000	0.0000	-1.7425	0.8813	0.0653	-3.4963	0.0113	0.7301	-0.5281	-0.8585	-10.9208	2.9331	-0.1441	9.2932	2.1143
46.8000	34.9963	0.0001	0.0000	0.0000	-1.8176	0.7715	0.0653	-3.3530	-0.2823	0.9763	0.0492	-0.4573	-11.4447	3.3167	0.1987	9.4676	3.9096
46.8250	34.9963	0.0001	0.0000	0.0000	-1.9078	0.5659	0.0518	-3.0340	-0.7817	1.3295	0.9590	2.0989	-13.2650	2.2583	-0.0657	8.6995	6.5675
46.8500	34.9963	0.0001	0.0000	0.0000	-1.9184	0.5185	0.0459	-2.9503	-0.8865	1.6220	-0.1315	0.1513	-12.1284	1.0833	-0.3252	9.2179	8.8664
46.8750	34.9963	0.0001	0.0000	0.0000	-1.7966	0.3189	0.0529	-2.4313	-1.1620	2.8314	2.1104	1.3522	-12.2704	0.0539	-0.3301	9.4157	11.1140
46.9000	34.9963	0.0001	0.0000	0.0000	-1.8585	0.1949	0.0404	-2.2463	-1.4707	3.4307	1.2889	-1.0322	-13.0607	-1.2959	-0.2615	8.4639	12.2099
46.9250	34.9963	0.0001	0.0000	0.0000	-1.8328	0.0047	0.0346	-1.8422	-1.8235	3.5449	1.4651	1.3899	-14.5524	-1.8736	-0.0608	8.2802	14.6300
46.9500	34.9963	0.0001	0.0000	0.0000	-1.7096	-0.1731	0.0332	-1.3653	-2.0540	3.8624	-0.4847	0.2805	-12.8831	-3.3594	-0.8099	8.3508	15.4647
46.9750	34.9963	0.0001	0.0000	0.0000	-1.6683	-0.3673	0.0134	-0.9374	-2.3992	3.5842	0.9026	0.9471	-13.7089	-4.5829	0.1938	8.3225	16.9475
47.0000	34.9963	0.0001	0.0000	0.0000	-1.5146	-0.4391	0.0201	-0.6407	-2.3885	3.6840	0.3730	-0.9246	-12.6522	-5.9716	0.1546	7.6157	18.2346
47.0250	34.9963	0.0001	0.0000	0.0000	-1.4742	-0.6373	0.0058	-0.2059	-2.7425	3.4628	1.4518	0.5617	-10.4769	-6.4862	-0.0119	6.7345	20.0112
47.0500	34.9963	0.0001	0.0000	0.0000	-1.3515	-0.7872	0.0018	0.2150	-2.9179	3.5841	0.1137	0.4496	-12.4658	-7.4767	-0.3986	6.7251	20.8692
47.0750	34.9963	0.0001	0.0000	0.0000	-1.1966	-0.8705	-0.0081	0.5357	-2.9290	4.1620	0.6966	0.2661	-10.2193	-9.1809	-0.4232	5.6743	21.3588
47.1000	34.9963	0.0001	0.0000	0.0000	-1.0409	-1.0484	-0.0203	1.0455	-3.1272	4.1799	1.3667	-0.5341	-10.2815	-10.2345	0.1790	5.2973	21.2469
47.1250	34.9963	0.0001	0.0000	0.0000	-0.9154	-1.1851	-0.0122	1.4429	-3.2738	4.8043	0.7155	-0.7271	-7.4312	-10.4773	0.5659	4.6376	22.7438
47.1500	34.9963	0.0001	0.0000	0.0000	-0.8074	-1.3219	-0.0308	1.8232	-3.4381	4.7043	0.1137	0.4496	-5.2912	-10.5792	-0.1146	3.7659	22.1842
47.1750	34.9963	0.0001	0.0000	0.0000	-0.5422	-1.4496	-0.0350	2.3425	-3.4268	3.7946	0.3397	-0.3110	-4.8562	-11.9387	0.3015	3.6339	21.7599
47.2000	34.9963	0.0001	0.0000	0.0000	-0.3796	-1.5519	-0.0395	2.7086	-3.4678	3.5770	1.1143	-0.6144	-5.9750	-11.8659	-0.6042	1.8526	21.8858
47.2250	34.9963	0.0001	0.0000	0.0000	-0.2036	-1.5617	-0.0491	2.9041	-3.3114	3.5520	0.2814	-1.4085	-5.2469	-11.6037	-0.6238	1.2260	21.1163
47.2500	34.9963	0.0001	0.0000	0.0000	-0.0813	-1.6430	-0.0390	3.1883	-3.3509	4.2084	0.3947	0.4739	-3.5331	-11.7931	0.4435	-0.2725	20.7620
47.2750	34.9963	0.0001	0.0000	0.0000	0.1310	-1.6753	-0.0578	3.4648	-3.2027	3.5449	-0.4490	-1.2300	-1.3755	-10.8705	0.2329	-0.9181	19.9366
47.3000	34.9963	0.0001	0.0000	0.0000	0.3603	-1.7288	-0.0595	3.8005	-3.0800	2.9349	1.4837	-0.4186	-0.0613	-11.3900	-0.3643	-1.1019	19.5169
47.3250	34.9963	0.0001	0.0000	0.0000	0.5810	-1.7379	-0.0700	4.0394	-2.8773	3.3451	0.0222	-1.6923	-0.8516	-10.8318	0.0714	-2.8454	18.1320
47.3500	34.9963	0.0001	0.0000	0.0000	0.7195	-1.7789	-0.0670	4.2594	-2.8205	1.8183	0.2272	0.6739	-1.0380	-10.0451	-0.0069	-3.6606	17.1854
47.3750	34.9963	0.0001	0.0000	0.0000	0.8568	-1.6870	-0.0745	4.2140	-2.5004	1.3010	-0.9840	-1.2803	3.2063	-9.5984	0.2329	-5.2769	15.4274
47.4000	34.9963	0.0001	0.0000	0.0000	1.1302	-1.6490	-0.0744	4.4118	-2.1513	2.0644	1.0966	-0.0698	2.2740	-8.6711	-0.5162	-6.5398	13.7440
47.4250	34.9963	0.0001	0.0000	0.0000	1.2270	-1.6705	-0.0569	4.5513	-2.0973	1.3651	-0.1450	-1.9136	5.1065	-7.1805	-0.4084	-6.0215	12.2611
47.4500	34.9963	0.0001	0.0000	0.0000	1.3966	-1.5893	-0.0784	4.5593	-1.7660	0.7337	0.0848	0.9268	4.2097	-6.0783	0.2329	-7.6284	10.5265
