time 	x0 	y0 	psi 	u 	heave 	trim 	roll 	z_VF 	z_VA 	X 	Y 	N 	WG1 	WG2 	WG3 	WG4 	x_0AW 	
s 	m 	m 	° 	m/s 	mm 	mm/m 	° 	mm 	mm 	N 	N 	Nm 	mm 	mm 	mm 	mm 	mm 	
3.5750	18.9972	0.0001	0.0000	0.0000	-0.0432	0.0323	0.0027	-0.1074	0.0210	-0.2205	0.0118	-0.9481	1.6284	-0.4855	-0.0921	0.2125	0.3165
3.6000	18.9972	0.0001	0.0000	0.0000	0.0163	-0.0473	-0.0132	0.1104	-0.0778	-0.3561	1.6206	0.3307	0.3499	0.3109	0.0352	0.1277	0.2512
3.6250	18.9972	0.0001	0.0000	0.0000	-0.0215	0.0002	0.0041	-0.0218	-0.0211	0.0577	-0.4627	-0.7981	-0.8134	0.3060	0.3436	-0.4755	0.2279
3.6500	18.9972	0.0001	0.0000	0.0000	0.0177	-0.0050	0.0103	0.0277	0.0077	-0.2062	0.1464	1.5174	-0.9199	-0.4369	0.5640	0.4670	0.1533
3.6750	18.9972	0.0001	0.0000	0.0000	-0.0392	-0.0692	-0.0024	0.0985	-0.1768	0.2611	-0.5366	-0.5899	0.3854	0.4517	0.0499	0.1796	-0.5135
3.7000	18.9972	0.0001	0.0000	0.0000	0.0044	0.0543	-0.0062	-0.1037	0.1125	-0.7021	1.1269	0.6585	0.2077	0.6459	-0.7334	0.2880	0.2885
3.7250	18.9972	0.0001	0.0000	0.0000	0.0089	-0.0101	-0.0016	0.0291	-0.0112	-0.2205	0.1713	-0.9030	-0.5203	-0.2912	-0.0872	-0.4094	-0.4809
3.7500	18.9972	0.0001	0.0000	0.0000	0.0239	-0.0391	-0.0016	0.1018	-0.0540	-0.2419	0.8267	0.8119	-0.1208	0.3691	0.0499	0.5236	-1.3109
3.7750	18.9972	0.0001	0.0000	0.0000	0.0096	0.0615	-0.0094	-0.1128	0.1321	0.0078	-0.9871	0.0614	0.5629	0.0632	-0.0676	0.7309	-0.6628
3.8000	18.9972	0.0001	0.0000	0.0000	-0.0038	0.0049	0.0155	-0.0136	0.0060	0.1541	1.1160	1.4065	1.0869	-0.9030	-0.3369	0.2078	-0.0892
3.8250	18.9972	0.0001	0.0000	0.0000	0.0135	-0.0098	-0.0091	0.0330	-0.0059	0.0792	-0.2666	-1.0541	0.6606	0.6459	-0.3418	-0.0937	-1.1571
3.8500	18.9972	0.0001	0.0000	0.0000	-0.0492	-0.0642	-0.0040	0.0786	-0.1770	-0.1099	1.4809	0.5019	-0.9910	0.0486	0.0940	0.0005	-1.0685
3.8750	18.9972	0.0001	0.0000	0.0000	0.0362	0.0373	0.0104	-0.0381	0.1105	-0.1563	-0.7094	-0.2265	-1.8789	-0.2233	-0.3809	0.3775	0.7315
3.9000	18.9972	0.0001	0.0000	0.0000	-0.0259	-0.0136	0.0004	0.0012	-0.0530	-0.4096	0.4099	1.6652	-0.6358	-0.2718	-0.0823	0.6743	0.8248
3.9250	18.9972	0.0001	0.0000	0.0000	0.0479	-0.0166	0.0100	0.0809	0.0148	0.2540	-1.0344	-0.5473	0.1900	-0.2523	0.3045	-0.6686	0.4750
3.9500	18.9972	0.0001	0.0000	0.0000	-0.0441	-0.0439	-0.0018	0.0432	-0.1313	0.1541	-0.2866	-0.8492	0.7227	-0.5194	-0.3516	0.0947	-0.3457
3.9750	18.9972	0.0001	0.0000	0.0000	0.0152	0.0618	-0.0060	-0.1079	0.1382	0.0720	-0.2855	-1.2976	-0.8666	0.3934	-0.2390	-0.4849	0.7735
4.0000	18.9972	0.0001	0.0000	0.0000	0.0257	-0.0144	-0.0005	0.0544	-0.0030	0.0899	0.4574	0.6160	0.2610	-0.6796	-0.1949	-0.3294	-0.1405
4.0250	18.9972	0.0001	0.0000	0.0000	0.0446	-0.0203	0.0066	0.0849	0.0042	-0.2241	-1.4439	-0.3331	-0.4582	-0.1359	0.5248	-0.3246	-0.3130
4.0500	18.9972	0.0001	0.0000	0.0000	-0.0012	0.0625	-0.0100	-0.1255	0.1232	-0.1563	0.6498	0.8901	-0.3871	0.4322	0.6423	0.0618	-0.1965
4.0750	18.9972	0.0001	0.0000	0.0000	-0.0409	-0.0363	0.0098	0.0313	-0.1131	-0.4559	-0.7591	-1.1748	-0.8400	-0.3495	0.9654	0.0618	-0.6441
4.1000	18.9972	0.0001	0.0000	0.0000	0.0147	-0.0134	-0.0135	0.0413	-0.0119	0.3396	-0.1962	-1.1534	1.4864	-0.1941	0.2898	-0.8336	-0.5182
4.1250	18.9972	0.0001	0.0000	0.0000	0.0089	-0.0025	0.0139	0.0139	0.0040	-0.1242	1.1659	0.6970	-0.3783	0.0293	-0.0725	0.9807	0.6989
4.1500	18.9972	0.0001	0.0000	0.0000	-0.0197	0.0249	0.0065	-0.0692	0.0298	-0.3347	-1.3712	-0.0928	-0.2007	-0.2912	0.2947	-0.1362	0.7548
4.1750	18.9972	0.0001	0.0000	0.0000	-0.0467	-0.0339	-0.0051	0.0208	-0.1141	-0.0528	0.5777	1.0438	0.5274	-0.0436	-0.6160	-0.5178	0.6149
4.2000	18.9972	0.0001	0.0000	0.0000	-0.0223	0.0007	-0.0151	-0.0237	-0.0208	0.1077	0.2843	0.1641	-0.4404	-0.1359	-0.4103	-0.5744	1.3424
4.2250	18.9972	0.0001	0.0000	0.0000	0.0374	0.0634	0.0075	-0.0888	0.1635	0.2361	-0.8315	-1.8365	1.1401	0.0778	-0.0481	-0.4000	0.2652
4.2500	18.9972	0.0001	0.0000	0.0000	-0.0067	-0.0040	-0.0050	0.0012	-0.0147	-0.0493	0.8749	0.1568	-0.8400	-0.1116	0.2752	0.0571	1.5429
4.2750	18.9972	0.0001	0.0000	0.0000	0.0305	-0.0063	-0.0005	0.0431	0.0180	0.6143	-1.9320	-0.5900	0.4208	0.0001	0.1772	0.0476	-0.2431
4.3000	18.9972	0.0001	0.0000	0.0000	-0.0593	-0.0468	-0.0024	0.0339	-0.1526	0.3217	0.5978	0.8388	0.3587	-0.2767	0.4415	-0.5508	0.7501
4.3250	18.9972	0.0001	0.0000	0.0000	0.0133	0.0517	-0.0031	-0.0896	0.1161	-0.3132	-0.8318	-1.4152	-0.0586	-0.0533	-0.0431	0.2691	-0.8166
4.3500	18.9972	0.0001	0.0000	0.0000	-0.0148	-0.0422	0.0141	0.0691	-0.0988	0.0078	1.2548	0.0259	1.4420	0.5585	-0.1900	-0.6403	0.1113
4.3750	18.9972	0.0001	0.0000	0.0000	0.0427	-0.0114	0.0053	0.0654	0.0201	0.1398	-0.0466	0.8493	1.4154	0.8450	-0.2096	-0.3341	0.0600
4.4000	18.9972	0.0001	0.0000	0.0000	-0.0771	-0.0359	-0.0091	-0.0058	-0.1485	0.2183	-1.9459	-0.5756	1.4242	0.5973	-0.2096	0.5848	0.3958
4.4250	18.9972	0.0001	0.0000	0.0000	0.0194	0.0482	0.0122	-0.0766	0.1154	0.1719	0.2096	0.3994	-1.3017	-0.4029	-0.3222	0.5989	1.8273
4.4500	18.9972	0.0001	0.0000	0.0000	0.0331	0.0436	-0.0048	-0.0537	0.1198	-0.2740	-0.8533	-1.5771	-0.8578	-0.2718	-0.0725	0.5612	0.1439
4.4750	18.9972	0.0001	0.0000	0.0000	-0.0152	-0.0250	-0.0075	0.0346	-0.0650	0.1184	0.9304	0.0992	0.5274	0.6508	-0.7972	-0.3435	-0.7700
4.5000	18.9972	0.0001	0.0000	0.0000	0.0380	0.0153	-0.0028	0.0076	0.0684	-0.2490	-0.8512	0.4204	-0.6358	-0.1067	0.0793	-0.3624	0.4144
4.5250	18.9972	0.0001	0.0000	0.0000	-0.0493	-0.0288	-0.0045	0.0081	-0.1067	-0.3097	0.4081	0.4830	1.1845	-0.6796	0.7647	0.2597	0.8481
4.5500	18.9972	0.0001	0.0000	0.0000	0.0367	-0.0021	0.0065	0.0408	0.0326	0.2968	-1.0061	-1.4186	0.1989	-0.0388	-0.2145	-0.4519	0.3072
4.5750	18.9972	0.0001	0.0000	0.0000	0.0229	-0.0466	0.0101	0.1156	-0.0698	0.1327	0.9541	-0.2148	0.3143	-0.6748	0.2262	0.1419	-0.5042
4.6000	18.9972	0.0001	0.0000	0.0000	-0.0515	0.0085	-0.0074	-0.0684	-0.0346	0.0470	-1.1416	0.2743	-1.1508	-0.2280	-0.3565	-0.7299	0.1300
4.6250	18.9972	0.0001	0.0000	0.0000	-0.0316	-0.0490	0.0132	0.0659	-0.1292	0.2504	0.2022	1.0386	1.6107	0.5050	-0.2047	0.0288	-0.2757
4.6500	18.9972	0.0001	0.0000	0.0000	0.0729	-0.0026	0.0042	0.0781	0.0678	-0.1706	-0.8037	-0.6287	1.9747	-0.0047	0.1283	-0.6922	0.0227
4.6750	18.9972	0.0001	0.0000	0.0000	0.0155	0.0412	-0.0005	-0.0665	0.0975	-0.1349	0.7053	-0.4041	0.1101	-0.2280	-0.1215	0.5989	-0.1452
4.7000	18.9972	0.0001	0.0000	0.0000	0.0252	0.0296	0.0004	-0.0337	0.0841	-0.2241	-0.6784	-1.1796	-1.8434	0.3400	-0.4152	0.4764	1.6455
4.7250	18.9972	0.0001	0.0000	0.0000	0.0388	0.0551	-0.0098	-0.0708	0.1484	0.2397	-0.2720	0.7673	-1.0443	0.4468	0.4415	-0.1833	-1.1757
4.7500	18.9972	0.0001	0.0000	0.0000	0.0564	0.0080	0.0089	0.0405	0.0724	-0.2598	-0.2577	-0.0898	-0.3161	-0.9952	0.3485	0.6084	0.8807
4.7750	18.9972	0.0001	0.0000	0.0000	-0.0044	0.0528	0.0059	-0.1095	0.1007	0.2076	0.6462	-0.2375	1.1401	-0.3495	0.2457	0.3021	0.6522
4.8000	18.9972	0.0001	0.0000	0.0000	-0.0430	-0.0149	-0.0042	-0.0134	-0.0726	0.0970	0.2848	-0.6786	0.6695	-0.0484	-0.2047	0.1371	0.0553
4.8250	18.9972	0.0001	0.0000	0.0000	0.0528	-0.0300	0.0076	0.1126	-0.0070	-0.1884	-0.3513	-0.0979	-0.0675	-0.5437	0.0156	0.5377	-0.8120
4.8500	18.9972	0.0001	0.0000	0.0000	-0.0155	0.0077	0.0214	-0.0308	-0.0001	-0.3632	0.0450	1.3331	-1.1330	-0.4806	-0.5278	0.0476	-0.1825
4.8750	18.9972	0.0001	0.0000	0.0000	-0.0022	0.0341	-0.0122	-0.0700	0.0656	-0.0207	-0.6961	-0.6350	-1.0620	0.2041	0.1527	0.4623	-0.8959
4.9000	18.9972	0.0001	0.0000	0.0000	0.0356	-0.0282	-0.0088	0.0916	-0.0205	0.4751	1.5642	0.4155	-0.3073	-0.1262	0.3828	0.3586	0.0460
4.9250	18.9972	0.0001	0.0000	0.0000	0.0257	0.0302	0.0149	-0.0343	0.0858	0.2290	-0.1460	-1.0476	-0.8578	-0.3300	0.2849	0.3633	0.4890
4.9500	18.9972	0.0001	0.0000	0.0000	0.0168	0.0481	-0.0117	-0.0790	0.1126	-0.0064	0.3806	1.3272	0.3054	0.1555	0.0401	-0.7676	0.1160
4.9750	18.9972	0.0001	0.0000	0.0000	-0.0285	-0.0248	0.0063	0.0208	-0.0779	-0.1849	-0.7977	-0.3981	0.3587	0.1409	-0.0970	-0.5791	0.6895
5.0000	18.9972	0.0001	0.0000	0.0000	0.0169	-0.0308	0.0117	0.0781	-0.0444	-0.4310	0.6639	0.4545	0.0479	0.7672	0.3632	0.2314	0.6336
5.0250	18.9972	0.0001	0.0000	0.0000	-0.0070	-0.0296	0.0115	0.0519	-0.0659	-0.2526	-0.0054	-1.2460	0.8293	-0.5486	0.5737	0.2031	1.6874
5.0500	18.9972	0.0001	0.0000	0.0000	0.0091	0.0396	0.0026	-0.0698	0.0880	0.3182	1.0013	0.3941	-0.5914	0.1264	0.3289	0.4528	0.0693
5.0750	18.9972	0.0001	0.0000	0.0000	-0.0183	0.0423	-0.0078	-0.1025	0.0658	0.0685	-1.9772	-0.4379	-0.8488	-0.7185	-0.0578	-0.4000	0.8294
5.1000	18.9972	0.0001	0.0000	0.0000	0.0625	0.0008	0.0050	0.0610	0.0640	0.1470	-0.0232	0.9566	1.0602	-0.3010	0.2310	-0.5886	1.5802
5.1250	18.9972	0.0001	0.0000	0.0000	-0.0227	0.0137	-0.0095	-0.0499	0.0045	-0.1313	-0.8397	-1.1702	-0.0497	0.4808	0.6423	0.4058	-0.0332
5.1500	18.9972	0.0001	0.0000	0.0000	-0.0218	0.0090	-0.0008	-0.0398	-0.0038	-0.2918	1.1030	0.1570	0.8381	1.1508	0.6326	-0.2916	0.7875
5.1750	18.9972	0.0001	0.0000	0.0000	0.0071	-0.0302	-0.0031	0.0672	-0.0530	-0.1635	-0.5195	-1.5286	0.3854	-0.0193	-0.0186	0.7309	-1.1477
5.2000	18.9972	0.0001	0.0000	0.0000	-0.0313	0.0100	0.0085	-0.0512	-0.0113	-0.1135	0.2412	1.0770	-0.7068	-0.3058	-0.6551	-0.8948	0.7688
5.2250	18.9972	0.0001	0.0000	0.0000	0.0217	0.0300	-0.0116	-0.0381	0.0814	-0.1848	-0.0043	1.2001	0.0657	0.5731	0.8626	0.1277	-0.4110
5.2500	18.9972	0.0001	0.0000	0.0000	-0.0393	-0.0743	0.0070	0.1085	-0.1871	-0.6379	-0.8817	-0.7057	-0.5470	0.4371	0.3289	-0.6074	1.0299
5.2750	18.9972	0.0001	0.0000	0.0000	-0.0246	0.0265	0.0081	-0.0773	0.0281	-0.1420	-0.5144	-1.2707	-0.3605	-0.4563	-0.1411	0.2172	-0.3597
5.3000	18.9972	0.0001	0.0000	0.0000	-0.0260	-0.0171	-0.0136	0.0080	-0.0599	-0.2384	0.6914	-0.3897	1.7439	0.1457	0.3289	0.3397	0.7222
5.3250	18.9972	0.0001	0.0000	0.0000	0.0752	-0.0084	0.0036	0.0919	0.0586	-0.1955	-0.6704	-0.1880	0.7050	-0.5680	0.4661	-0.3341	0.1206
5.3500	18.9972	0.0001	0.0000	0.0000	0.0071	0.0243	0.0090	-0.0413	0.0556	0.1399	-0.4307	0.6950	-0.3871	-0.2475	-0.6307	-0.6027	1.3470
5.3750	18.9972	0.0001	0.0000	0.0000	-0.0174	-0.0187	-0.0146	0.0198	-0.0546	0.2932	-0.2759	0.0609	-0.1297	0.2477	0.3583	-0.1644	-0.5602
5.4000	18.9972	0.0001	0.0000	0.0000	0.0404	-0.0403	-0.0072	0.1206	-0.0398	0.1898	0.0661	-0.5571	0.5186	-0.2087	-0.3712	0.0382	-0.2711
5.4250	18.9972	0.0001	0.0000	0.0000	-0.0123	0.0026	0.0151	-0.0176	-0.0070	-0.3561	0.2605	-0.7587	-0.6269	0.0438	-0.0578	0.3397	0.5310
5.4500	18.9972	0.0001	0.0000	0.0000	0.0354	0.0369	-0.0105	-0.0380	0.1088	-0.4239	-0.3844	0.0942	0.7760	0.8353	0.2310	-0.3294	-0.3224
5.4750	18.9972	0.0001	0.0000	0.0000	0.0202	-0.0350	0.0144	0.0900	-0.0495	-0.2419	-0.3225	1.0827	-1.0976	-0.2475	0.2555	0.5989	0.3025
5.5000	18.9972	0.0001	0.0000	0.0000	-0.0225	0.0335	0.0001	-0.0892	0.0442	0.1113	-0.8279	-0.7088	-0.0231	0.1749	0.2114	0.2314	-0.1965
5.5250	18.9972	0.0001	0.0000	0.0000	-0.0816	-0.0333	-0.0091	-0.0155	-0.1478	0.3646	1.2155	0.4088	1.0957	-0.1019	0.1870	-0.0184	-1.3995
5.5500	18.9972	0.0001	0.0000	0.0000	0.0607	-0.0225	0.0051	0.1055	0.0158	0.1005	-0.0905	-1.1051	0.5363	-0.5145	-0.2390	0.1419	-0.8400
5.5750	18.9972	0.0001	0.0000	0.0000	-0.0961	-0.0148	0.0054	-0.0666	-0.1256	-0.2918	-0.1327	-0.2194	0.4386	0.3983	-0.1460	0.2597	0.8154
5.6000	18.9972	0.0001	0.0000	0.0000	-0.0195	0.0241	-0.0065	-0.0673	0.0284	-0.4382	-1.1035	0.3400	1.5396	-0.8107	-0.1313	0.0288	-0.6488
5.6250	18.9972	0.0001	0.0000	0.0000	-0.0370	-0.0677	0.0061	0.0977	-0.1718	0.2647	-0.3549	0.0110	0.6695	0.6895	-0.1215	-0.7817	0.1906
5.6500	18.9972	0.0001	0.0000	0.0000	-0.0158	0.0472	-0.0036	-0.1097	0.0781	0.2290	-0.0293	-0.5108	0.2522	0.3594	-0.6404	-0.2351	-1.0218
5.6750	18.9972	0.0001	0.0000	0.0000	-0.0329	0.0057	-0.0220	-0.0443	-0.0216	0.1826	0.9443	0.0848	-1.2929	-0.3592	-0.6356	0.4670	-0.1545
5.7000	18.9972	0.0001	0.0000	0.0000	0.0358	-0.0103	-0.0028	0.0563	0.0152	0.2896	-0.7079	0.1403	-1.0620	0.3157	-0.0921	0.4953	0.8108
5.7250	18.9972	0.0001	0.0000	0.0000	-0.0057	0.0228	-0.0014	-0.0511	0.0397	-0.2633	-0.5840	0.4593	1.7261	-0.0047	0.5101	0.0429	-0.2058
5.7500	18.9972	0.0001	0.0000	0.0000	-0.0094	0.0316	-0.0049	-0.0723	0.0535	0.1291	-0.4707	-0.5530	0.7405	-0.2280	0.2457	-0.5273	-1.3949
5.7750	18.9972	0.0001	0.0000	0.0000	-0.0084	0.0058	-0.0117	-0.0201	0.0032	0.0435	0.5404	-0.2857	-1.0443	-0.0096	-0.1949	0.6461	0.5636
5.8000	18.9972	0.0001	0.0000	0.0000	-0.0490	0.0305	-0.0010	-0.1096	0.0116	0.2754	-0.1723	-0.6519	-1.6036	-0.5583	0.0401	-0.1785	-0.8679
5.8250	18.9972	0.0001	0.0000	0.0000	0.0396	-0.0122	-0.0078	0.0639	0.0153	-0.2776	-0.7090	0.5889	-1.2485	-0.4612	0.2604	0.4058	-2.2482
5.8500	18.9972	0.0001	0.0000	0.0000	-0.0560	-0.0202	-0.0034	-0.0157	-0.0963	0.0078	0.2503	0.3835	0.8737	0.4128	-1.0125	0.0193	0.2792
5.8750	18.9972	0.0001	0.0000	0.0000	-0.0021	0.0730	-0.0023	-0.1474	0.1433	-0.1170	0.1164	-0.4514	-0.8045	-0.2767	-0.0334	-0.1785	-0.0332
5.9000	18.9972	0.0001	0.0000	0.0000	-0.0381	0.0051	-0.0049	-0.0482	-0.0281	1.2350	0.9499	-0.4999	0.3143	0.2817	-0.6551	0.3822	1.7854
5.9250	18.9972	0.0001	0.0000	0.0000	0.0418	-0.0103	-0.0055	0.0624	0.0213	-0.2134	-0.3493	-0.5736	0.9270	0.5536	0.1135	-0.9137	0.7921
5.9500	18.9972	0.0001	0.0000	0.0000	-0.1068	-0.0085	-0.0001	-0.0898	-0.1238	0.4109	-0.0658	1.0270	-1.5948	0.2526	0.4465	-0.1032	0.2559
5.9750	18.9972	0.0001	0.0000	0.0000	-0.0030	0.0013	-0.0077	-0.0056	-0.0004	-0.0065	0.8596	1.0409	-0.5115	0.0535	-0.1068	-0.3718	-1.1804
6.0000	18.9972	0.0001	0.0000	0.0000	-0.0416	-0.0461	0.0067	0.0502	-0.1334	0.2540	-0.7727	-1.5817	-0.8312	-0.0824	0.0891	0.5989	-0.2851
6.0250	18.9972	0.0001	0.0000	0.0000	-0.0339	0.0588	0.0052	-0.1509	0.0830	-0.0529	0.2588	-0.7043	0.6251	0.3060	0.0597	0.4623	-1.0172
6.0500	18.9972	0.0001	0.0000	0.0000	0.0514	-0.0608	0.0021	0.1724	-0.0695	0.5251	-0.0797	1.0415	-0.3161	0.1313	0.2114	-1.0362	-0.2244
6.0750	18.9972	0.0001	0.0000	0.0000	0.0301	0.0017	0.0009	0.0268	0.0334	0.4038	-0.7658	-0.1417	-0.7601	-0.4757	-0.3124	-0.0985	1.9672
6.1000	18.9972	0.0001	0.0000	0.0000	-0.0362	0.0469	-0.0107	-0.1296	0.0572	-0.3061	1.1452	0.5080	1.3976	-0.5145	0.3045	0.2314	0.5730
6.1250	18.9972	0.0001	0.0000	0.0000	0.0588	-0.0543	-0.0103	0.1669	-0.0494	0.2932	0.1958	-1.2442	-1.0176	0.1215	-0.1802	-0.4990	0.0927
6.1500	18.9972	0.0001	0.0000	0.0000	0.0722	0.0395	0.0017	-0.0063	0.1507	-0.2134	-0.1838	-0.2980	0.8648	-0.6262	-0.3418	-0.4849	0.6802
6.1750	18.9972	0.0001	0.0000	0.0000	-0.0598	0.0196	-0.0018	-0.0988	-0.0209	0.5680	-1.5065	-0.0577	-1.2485	-0.6262	0.3632	0.0571	-2.2529
6.2000	18.9972	0.0001	0.0000	0.0000	0.0422	-0.0152	-0.0068	0.0725	0.0119	-0.0243	0.6010	1.1512	-1.3372	0.9032	0.2066	0.1749	-0.9146
6.2250	18.9972	0.0001	0.0000	0.0000	-0.0608	-0.0481	-0.0016	0.0350	-0.1566	-0.1884	-0.0671	-0.9978	-1.2040	0.1506	0.0645	-0.0137	-0.0892
6.2500	18.9972	0.0001	0.0000	0.0000	0.0042	0.0759	0.0021	-0.1468	0.1552	-0.1777	1.1966	0.1652	0.3587	0.5293	-0.2145	-0.5084	-0.2244
6.2750	18.9972	0.0001	0.0000	0.0000	0.0288	-0.0525	0.0138	0.1332	-0.0756	0.4537	-1.1933	-0.1983	0.6784	-0.3640	-0.6013	0.0193	0.1859
6.3000	18.9972	0.0001	0.0000	0.0000	0.0267	0.0053	0.0018	0.0161	0.0373	-0.2383	-1.3747	0.0161	-0.4049	-0.6165	-0.0138	0.1796	0.5310
6.3250	18.9972	0.0001	0.0000	0.0000	-0.0833	-0.0149	-0.0036	-0.0537	-0.1128	0.0185	-0.6589	-0.5420	-1.1863	0.1895	0.2555	0.9995	-1.9871
6.3500	18.9972	0.0001	0.0000	0.0000	0.0066	-0.0240	0.0023	0.0544	-0.0411	-0.1492	0.6447	0.6323	-1.0976	-0.4757	-0.1802	-0.4613	-0.6488
6.3750	18.9972	0.0001	0.0000	0.0000	0.0202	-0.0115	0.0134	0.0431	-0.0028	0.5786	1.5459	0.5661	-0.3871	0.0341	-0.3467	-0.1173	-0.3690
6.4000	18.9972	0.0001	0.0000	0.0000	0.0063	0.0435	-0.0111	-0.0802	0.0928	0.2041	0.0884	1.2355	-0.7956	1.1169	0.4465	0.3633	0.0600
6.4250	18.9972	0.0001	0.0000	0.0000	0.0431	0.0199	0.0002	0.0036	0.0827	-0.0635	-1.2687	-0.3570	0.6251	0.5293	-0.5572	0.4953	0.4237
6.4500	18.9972	0.0001	0.0000	0.0000	0.0052	-0.0084	-0.0057	0.0220	-0.0115	-0.4274	0.6941	0.7653	0.4653	0.1360	-0.1508	0.4434	-0.8400
6.4750	18.9972	0.0001	0.0000	0.0000	0.0416	0.0649	-0.0032	-0.0876	0.1709	0.6357	-0.4642	-1.1649	-0.5648	0.3788	0.4415	-0.8712	-0.2244
6.5000	18.9972	0.0001	0.0000	0.0000	-0.0344	-0.0142	0.0057	-0.0062	-0.0626	-0.1492	1.0950	0.4022	-0.7068	-0.5534	0.0695	-0.1362	0.0180
6.5250	18.9972	0.0001	0.0000	0.0000	0.0440	0.0479	-0.0087	-0.0513	0.1393	-0.2883	-1.3035	-0.1104	0.8914	0.9324	0.3289	0.6837	1.0999
6.5500	18.9972	0.0001	0.0000	0.0000	-0.0024	-0.0352	0.0034	0.0677	-0.0724	0.0649	0.5750	1.1256	1.1135	0.1603	-0.0725	-0.6875	0.4144
6.5750	18.9972	0.0001	0.0000	0.0000	0.0016	0.0587	0.0022	-0.1152	0.1185	0.3681	-0.6040	-0.9936	0.2700	-0.4660	-0.8069	-0.0325	-1.1384
6.6000	18.9972	0.0001	0.0000	0.0000	-0.0652	-0.0338	-0.0090	0.0021	-0.1325	0.1006	1.5364	0.4443	-1.3817	0.2526	0.4367	0.4434	-0.7654
6.6250	18.9972	0.0001	0.0000	0.0000	0.0522	-0.0063	-0.0047	0.0648	0.0397	-0.2990	0.9535	0.6278	0.7760	-0.7913	-0.1068	0.0335	-1.2736
6.6500	18.9972	0.0001	0.0000	0.0000	-0.0639	-0.0421	0.0061	0.0199	-0.1478	-0.2561	0.1221	1.4374	0.8293	-0.6262	-0.1949	0.2597	-0.1405
6.6750	18.9972	0.0001	0.0000	0.0000	0.0118	0.0483	-0.0087	-0.0844	0.1081	0.3039	0.8655	1.2716	-0.7956	0.3351	0.5640	0.3162	0.4937
6.7000	18.9972	0.0001	0.0000	0.0000	0.0091	-0.0455	0.0118	0.0997	-0.0816	0.3574	1.0604	0.2275	-0.0497	-0.0776	-0.4055	0.0947	0.9460
6.7250	18.9972	0.0001	0.0000	0.0000	-0.0184	-0.0159	0.0020	0.0132	-0.0499	-0.1777	-0.2881	-1.2160	0.2610	0.9227	-0.1264	0.1702	0.0973
6.7500	18.9972	0.0001	0.0000	0.0000	-0.0259	-0.0104	-0.0018	-0.0051	-0.0466	0.4894	0.2001	1.5143	0.0568	0.2477	0.0254	0.0052	-0.4156
6.7750	18.9972	0.0001	0.0000	0.0000	0.0048	-0.0193	-0.0038	0.0432	-0.0336	-0.2776	0.8968	1.1339	0.8115	0.3157	-0.2683	0.7639	0.2465
6.8000	18.9972	0.0001	0.0000	0.0000	-0.0444	0.0280	0.0131	-0.1002	0.0114	0.2148	-0.2852	-0.4822	1.7528	-0.0242	-0.3712	-0.4377	-2.0244
6.8250	18.9972	0.0001	0.0000	0.0000	0.0879	-0.0090	0.0044	0.1058	0.0700	-0.5452	1.4046	0.3705	0.3765	-1.0293	0.0009	-0.1173	0.9507
6.8500	18.9972	0.0001	0.0000	0.0000	0.0537	-0.0110	-0.0004	0.0756	0.0317	0.0613	-0.7404	-0.5101	0.0390	0.6508	-0.8069	-0.7817	1.3051
6.8750	18.9972	0.0001	0.0000	0.0000	-0.0417	0.0566	0.0042	-0.1543	0.0709	-0.0885	-1.3564	-0.1345	-0.0409	-0.2184	0.3045	0.7827	0.6289
6.9000	18.9972	0.0001	0.0000	0.0000	0.0568	-0.0299	-0.0064	0.1163	-0.0027	0.5037	0.6852	1.0376	-0.7423	0.2866	0.2457	0.1560	-0.3550
6.9250	18.9972	0.0001	0.0000	0.0000	0.0263	-0.0494	0.0059	0.1247	-0.0721	-0.3025	-0.2864	-1.2704	0.5452	0.2089	-0.8803	-0.1173	0.7921
6.9500	18.9972	0.0001	0.0000	0.0000	-0.0682	0.0496	-0.0124	-0.1668	0.0304	0.0898	0.1695	-0.8485	1.0957	-0.4369	0.1331	-0.0985	0.2652
6.9750	18.9972	0.0001	0.0000	0.0000	0.0013	-0.0433	0.0051	0.0874	-0.0848	0.5680	-0.8976	-0.2155	0.7760	-0.2378	0.3093	-0.2775	-0.0892
7.0000	18.9972	0.0001	0.0000	0.0000	-0.0294	-0.0015	-0.0109	-0.0263	-0.0324	-0.0207	-0.5889	-0.2199	0.3942	0.4760	0.0254	0.5989	-0.2338
7.0250	18.9972	0.0001	0.0000	0.0000	-0.0332	-0.0321	0.0174	0.0306	-0.0970	0.0007	1.3240	0.3752	0.3587	-0.0727	-0.2929	0.2738	0.2325
7.0500	18.9972	0.0001	0.0000	0.0000	0.0295	-0.0441	-0.0060	0.1173	-0.0582	-0.5416	0.1246	-1.1177	0.5452	-0.3446	0.1527	-0.1456	0.4704
7.0750	18.9972	0.0001	0.0000	0.0000	-0.0562	0.0134	0.0037	-0.0829	-0.0296	-0.3204	-0.1559	0.9100	0.4120	0.4128	-0.1117	-0.7064	0.5077
7.1000	18.9972	0.0001	0.0000	0.0000	0.0209	-0.0002	0.0114	0.0214	0.0205	0.2040	-0.6237	0.0267	-0.0142	-0.0678	0.0891	0.5236	-0.2198
7.1250	18.9972	0.0001	0.0000	0.0000	-0.0103	-0.0175	0.0027	0.0246	-0.0451	0.2576	0.7310	0.0429	1.4154	-0.0824	0.2849	0.0947	0.8667
