time 	x0 	y0 	psi 	u 	heave 	trim 	roll 	z_VF 	z_VA 	X 	Y 	N 	WG1 	WG2 	WG3 	WG4 	x_0AW 	
s 	m 	m 	° 	m/s 	mm 	mm/m 	° 	mm 	mm 	N 	N 	Nm 	mm 	mm 	mm 	mm 	mm 	
3.5750	35.9973	0.0001	0.0000	0.0000	0.0303	0.0145	-0.0060	0.0013	0.0592	-0.2441	1.4670	0.4502	0.2214	-0.4462	-0.2050	0.3985	-0.2801
3.6000	35.9973	0.0001	0.0000	0.0000	0.0004	0.0569	-0.0088	-0.1128	0.1136	-0.1585	-1.0406	-0.4229	-0.5599	0.6560	0.3580	-0.2471	0.6385
3.6250	35.9973	0.0001	0.0000	0.0000	-0.0194	-0.0219	-0.0028	0.0242	-0.0630	-0.0265	0.0445	0.8728	-1.2437	0.1170	-0.3372	0.2429	-0.0703
3.6500	35.9973	0.0001	0.0000	0.0000	-0.0322	-0.0366	0.0040	0.0406	-0.1049	-0.2512	-0.3359	-1.0484	1.3491	0.1850	-0.2147	-0.6807	-0.4620
3.6750	35.9973	0.0001	0.0000	0.0000	0.0530	0.0403	-0.0052	-0.0272	0.1332	-0.2798	1.4912	0.5303	0.2303	-0.0482	0.4559	-0.0539	-0.2382
3.7000	35.9973	0.0001	0.0000	0.0000	-0.0114	-0.0177	-0.0094	0.0237	-0.0466	0.2554	-0.6310	0.5996	-0.2758	0.2044	0.3433	-0.0209	0.0649
3.7250	35.9973	0.0001	0.0000	0.0000	0.0607	0.0073	0.0028	0.0462	0.0752	-0.2941	-1.4772	-1.0226	-0.6665	-0.3880	-0.6750	0.0357	0.4426
3.7500	35.9973	0.0001	0.0000	0.0000	0.0073	-0.0358	0.0066	0.0786	-0.0639	0.3481	1.5364	0.3782	1.2692	-0.0918	-0.2539	-0.1905	-0.0097
3.7750	35.9973	0.0001	0.0000	0.0000	-0.0104	-0.0566	-0.0017	0.1022	-0.1229	0.1518	-0.3845	0.4494	1.1981	-0.4754	0.2357	-0.0586	0.3214
3.8000	35.9973	0.0001	0.0000	0.0000	0.0656	0.0011	0.0014	0.0634	0.0678	-0.1086	0.4253	0.7147	-1.3414	0.7870	-0.8904	0.3891	0.0556
3.8250	35.9973	0.0001	0.0000	0.0000	-0.0007	-0.0487	-0.0028	0.0962	-0.0975	0.1768	0.8767	0.0361	0.9317	-0.3298	-0.6016	0.7660	-0.3361
3.8500	35.9973	0.0001	0.0000	0.0000	0.0505	-0.0227	0.0130	0.0956	0.0054	-0.1371	1.3317	0.4852	0.4434	0.2967	-0.2637	-0.1623	0.2141
3.8750	35.9973	0.0001	0.0000	0.0000	0.0218	-0.0354	0.0123	0.0921	-0.0486	-0.2121	-0.3804	0.7346	0.7453	0.9715	-0.2882	0.7566	-0.7884
3.9000	35.9973	0.0001	0.0000	0.0000	0.0164	0.0480	-0.0081	-0.0791	0.1119	-0.1550	0.9993	0.8036	0.6387	0.0296	0.2063	0.0120	0.1022
3.9250	35.9973	0.0001	0.0000	0.0000	0.0294	-0.0013	0.0013	0.0320	0.0268	-0.0801	1.5034	0.5703	-0.7109	0.1461	0.5245	-0.7513	-0.2755
3.9500	35.9973	0.0001	0.0000	0.0000	-0.0745	-0.0162	-0.0111	-0.0423	-0.1067	-0.2620	0.2773	1.5523	0.4523	-0.6696	-0.3519	-0.1811	0.2141
3.9750	35.9973	0.0001	0.0000	0.0000	-0.0281	0.0227	-0.0012	-0.0732	0.0170	-0.2513	0.2755	0.3701	-1.7232	-0.0093	0.4021	-0.5251	-0.5319
4.0000	35.9973	0.0001	0.0000	0.0000	0.0078	0.0464	-0.0067	-0.0845	0.1001	-0.2585	-0.3939	-1.3303	-0.6576	-0.2375	0.0153	0.2053	-0.0516
4.0250	35.9973	0.0001	0.0000	0.0000	-0.0629	0.0137	-0.0139	-0.0902	-0.0356	0.2553	-0.0222	-0.7948	1.3313	-0.1986	0.5147	-0.5345	0.1862
4.0500	35.9973	0.0001	0.0000	0.0000	-0.0637	-0.0165	-0.0058	-0.0310	-0.0965	0.0948	-0.7959	0.7179	-0.2758	-0.4511	-0.0826	-0.2424	-0.2988
4.0750	35.9973	0.0001	0.0000	0.0000	-0.0326	0.0345	0.0008	-0.1012	0.0360	0.0769	-1.2648	-0.9534	0.3102	0.6171	0.1475	0.2006	-0.1729
4.1000	35.9973	0.0001	0.0000	0.0000	0.0189	0.0667	-0.0012	-0.1138	0.1516	0.1769	0.2112	-0.9579	-1.6432	-0.1258	0.1916	0.2901	0.0789
4.1250	35.9973	0.0001	0.0000	0.0000	-0.0317	0.0294	-0.0078	-0.0902	0.0268	0.1304	-0.7433	-0.0734	-0.9950	-0.0579	0.3433	0.0168	0.0929
4.1500	35.9973	0.0001	0.0000	0.0000	-0.0337	0.0125	0.0008	-0.0586	-0.0088	-0.1264	0.6064	0.9216	1.1715	0.5491	1.1169	0.3278	0.0183
4.1750	35.9973	0.0001	0.0000	0.0000	-0.0291	-0.0084	-0.0045	-0.0124	-0.0458	-0.2406	-0.0151	-1.0127	-0.1160	-0.0626	0.4413	0.0922	0.1629
4.2000	35.9973	0.0001	0.0000	0.0000	-0.0180	-0.0084	-0.0158	-0.0013	-0.0348	-0.1407	0.8046	0.1898	0.2569	-0.1015	0.1671	-0.2283	-0.3314
4.2250	35.9973	0.0001	0.0000	0.0000	-0.0257	0.0183	-0.0053	-0.0621	0.0106	-0.3190	-0.9179	0.3445	-0.0717	-0.7133	-0.6799	-0.5015	0.0696
4.2500	35.9973	0.0001	0.0000	0.0000	-0.0469	-0.0246	-0.0097	0.0022	-0.0959	0.3017	-1.0742	-0.6248	-0.4002	0.4131	0.2111	0.5163	0.0090
4.2750	35.9973	0.0001	0.0000	0.0000	-0.0258	0.0136	-0.0052	-0.0529	0.0014	-0.0979	-0.1729	-1.1122	-0.9418	-0.4268	0.8379	0.0026	-0.3221
4.3000	35.9973	0.0001	0.0000	0.0000	-0.0353	0.0053	-0.0115	-0.0458	-0.0249	0.0733	0.5364	0.5995	0.0705	0.1995	-0.5330	-0.2565	0.0090
4.3250	35.9973	0.0001	0.0000	0.0000	0.0350	0.0467	-0.0061	-0.0579	0.1280	0.2375	-1.6728	-0.3724	0.3280	-0.0384	0.2650	-1.1283	0.3167
4.3500	35.9973	0.0001	0.0000	0.0000	-0.0445	-0.0068	0.0030	-0.0310	-0.0581	0.1697	-0.9050	-0.8792	-1.1549	0.4763	-0.1413	0.1487	-0.0750
4.3750	35.9973	0.0001	0.0000	0.0000	0.0381	0.0377	-0.0075	-0.0369	0.1131	0.1589	0.5050	-0.4993	-1.0217	0.6025	-0.4400	0.4786	0.3121
4.4000	35.9973	0.0001	0.0000	0.0000	0.0152	0.0012	-0.0007	0.0128	0.0176	0.2910	-1.4755	-1.0770	-0.9950	-0.5434	-0.4400	-0.2518	0.2141
4.4250	35.9973	0.0001	0.0000	0.0000	-0.0252	-0.0474	-0.0057	0.0691	-0.1196	0.0056	0.7249	1.4039	1.3313	-0.0772	0.4413	0.4786	-0.2195
4.4500	35.9973	0.0001	0.0000	0.0000	-0.0003	-0.0190	0.0140	0.0374	-0.0381	-0.0622	0.2325	-0.3748	0.8608	-0.3394	-0.4155	-0.3932	-0.1309
4.4750	35.9973	0.0001	0.0000	0.0000	0.0787	0.0237	-0.0011	0.0315	0.1259	-0.0265	-0.7475	-1.5951	-1.3414	-0.1307	-0.1756	-0.1528	0.1862
4.5000	35.9973	0.0001	0.0000	0.0000	0.0034	-0.0287	-0.0048	0.0605	-0.0536	-0.0658	0.1092	1.3583	-1.7054	-0.8832	-0.2932	-0.2000	0.0136
4.5250	35.9973	0.0001	0.0000	0.0000	0.0567	-0.0147	0.0007	0.0859	0.0275	-0.2584	-0.4630	-0.4430	0.6210	0.4374	0.0349	-0.5911	0.0556
4.5500	35.9973	0.0001	0.0000	0.0000	-0.0361	-0.0610	-0.0018	0.0853	-0.1575	0.3195	-0.5422	-1.3081	1.9263	-0.3588	0.1671	-0.1481	0.1582
4.5750	35.9973	0.0001	0.0000	0.0000	0.0440	0.0167	-0.0022	0.0107	0.0772	0.3374	-0.1575	-0.7598	0.4523	0.0150	0.4462	-0.6618	-0.0656
4.6000	35.9973	0.0001	0.0000	0.0000	0.0074	-0.0192	0.0015	0.0457	-0.0309	-0.3761	-1.0462	0.1618	0.4345	0.6462	-0.5428	0.6435	0.4100
4.6250	35.9973	0.0001	0.0000	0.0000	0.0741	0.0138	0.0035	0.0467	0.1015	0.2090	0.6064	0.9216	-1.8742	0.3306	0.7007	0.3891	0.1116
4.6500	35.9973	0.0001	0.0000	0.0000	-0.0178	-0.0264	0.0113	0.0347	-0.0703	-0.0551	1.0156	-0.1079	0.9317	0.2724	-0.0777	0.7425	0.1489
4.6750	35.9973	0.0001	0.0000	0.0000	0.0496	0.0249	-0.0025	-0.0000	0.0992	0.1769	-0.4884	-1.3112	1.5355	-0.8541	-0.0973	-0.9351	-0.1589
4.7000	35.9973	0.0001	0.0000	0.0000	0.0102	-0.0286	-0.0094	0.0672	-0.0467	0.3160	0.7004	1.7450	-0.7731	0.0927	0.3336	-0.1434	-0.4014
4.7250	35.9973	0.0001	0.0000	0.0000	0.0080	0.0034	-0.0095	0.0013	0.0146	0.3944	-0.4157	0.1658	1.5622	-0.4900	0.2014	0.3655	-0.1915
4.7500	35.9973	0.0001	0.0000	0.0000	-0.0150	-0.0168	0.0017	0.0184	-0.0484	-0.0158	-0.7552	-1.7713	-1.2526	-0.4074	0.1916	0.2995	-0.0796
4.7750	35.9973	0.0001	0.0000	0.0000	0.0015	-0.0127	0.0158	0.0267	-0.0237	-0.2406	-0.1324	-0.7069	0.8696	0.2044	0.4951	-0.5817	0.3121
4.8000	35.9973	0.0001	0.0000	0.0000	0.0031	0.0012	-0.0065	0.0008	0.0054	-0.2513	-0.1949	0.8053	1.6421	0.7336	-0.0042	-0.0397	0.4893
4.8250	35.9973	0.0001	0.0000	0.0000	-0.0183	-0.0144	-0.0021	0.0104	-0.0470	-0.1656	-0.3652	-0.1497	-0.7464	0.1170	-0.2785	-0.3508	-0.1356
4.8500	35.9973	0.0001	0.0000	0.0000	-0.0128	-0.0141	0.0067	0.0153	-0.0410	-0.1193	1.1689	0.1278	1.9706	-0.4074	0.5049	0.4550	-0.1589
4.8750	35.9973	0.0001	0.0000	0.0000	-0.0144	-0.0143	0.0085	0.0139	-0.0428	-0.2655	-0.1696	-0.7998	-1.3325	0.6511	0.0447	0.2147	0.1582
4.9000	35.9973	0.0001	0.0000	0.0000	0.0674	0.0407	0.0007	-0.0135	0.1483	0.3267	-0.2427	1.0391	-0.1071	0.7773	0.3433	0.3466	-0.4060
4.9250	35.9973	0.0001	0.0000	0.0000	-0.0282	-0.0284	-0.0114	0.0284	-0.0847	0.4052	-1.3984	-0.9727	0.8518	-0.1841	0.1622	0.6341	-0.0050
4.9500	35.9973	0.0001	0.0000	0.0000	-0.0093	-0.0235	-0.0004	0.0374	-0.0561	-0.4368	-0.2751	-1.2693	-0.8086	-0.7084	-0.2539	-0.7042	-0.0143
4.9750	35.9973	0.0001	0.0000	0.0000	0.0289	-0.0247	0.0100	0.0780	-0.0203	-0.2156	1.2005	0.8054	1.5000	0.1898	-0.5380	0.5587	-0.3081
5.0000	35.9973	0.0001	0.0000	0.0000	0.0381	-0.0159	-0.0024	0.0697	0.0065	0.2303	-0.2799	0.9461	-0.4002	0.1170	0.3972	-0.7607	-0.5086
5.0250	35.9973	0.0001	0.0000	0.0000	0.0596	-0.0062	0.0042	0.0718	0.0473	0.4301	-0.9969	-0.9418	-1.1194	0.2383	0.0888	0.1346	0.0603
5.0500	35.9973	0.0001	0.0000	0.0000	0.0816	-0.0038	0.0041	0.0892	0.0741	-0.1799	1.6552	0.4392	-1.5900	0.2237	0.2406	-0.8173	0.0136
5.0750	35.9973	0.0001	0.0000	0.0000	-0.0335	-0.0710	-0.0000	0.1078	-0.1749	-0.0515	-1.2232	-0.9965	0.9229	0.6753	-0.2442	-0.7136	-0.0750
5.1000	35.9973	0.0001	0.0000	0.0000	0.0559	0.0017	0.0011	0.0525	0.0594	-0.2799	0.3866	1.4916	0.9495	0.3452	-0.8072	-0.6665	-0.0936
5.1250	35.9973	0.0001	0.0000	0.0000	0.0617	-0.0088	0.0092	0.0792	0.0443	-0.0051	1.4044	0.7256	0.1504	-0.3152	0.5392	-0.1434	-0.2055
5.1500	35.9973	0.0001	0.0000	0.0000	0.0492	-0.0041	-0.0007	0.0574	0.0411	-0.4083	0.1870	-1.0381	-1.5100	0.2869	-0.2343	-0.0586	-0.7371
5.1750	35.9973	0.0001	0.0000	0.0000	0.0356	-0.0397	0.0109	0.1146	-0.0434	-0.1514	0.3618	1.0174	-1.5012	-0.1598	-0.2295	0.0357	-0.0004
5.2000	35.9973	0.0001	0.0000	0.0000	0.0143	0.0058	0.0073	0.0028	0.0259	-0.2870	0.3774	0.9486	0.0349	0.4083	0.0251	-0.2047	-0.1915
5.2250	35.9973	0.0001	0.0000	0.0000	0.0403	-0.0276	-0.0016	0.0953	-0.0146	0.3231	1.1278	0.5651	0.5677	-0.5385	-0.6211	0.5869	0.0276
5.2500	35.9973	0.0001	0.0000	0.0000	0.0141	0.0526	-0.0051	-0.0906	0.1188	-0.3476	1.4428	0.3700	-0.3646	0.0441	-0.5673	0.4691	-0.1776
5.2750	35.9973	0.0001	0.0000	0.0000	-0.0750	-0.0068	-0.0051	-0.0615	-0.0885	0.1804	-1.7352	-0.5182	-1.2259	0.0587	-0.0238	0.0545	0.1675
5.3000	35.9973	0.0001	0.0000	0.0000	0.0011	0.0360	-0.0072	-0.0705	0.0728	0.1340	0.7494	1.0627	0.8696	-0.0918	0.7350	-0.4214	0.2048
5.3250	35.9973	0.0001	0.0000	0.0000	0.0216	0.0492	-0.0067	-0.0764	0.1195	0.1911	-0.0024	-0.5785	1.2603	0.0102	-0.5721	0.4691	-0.1496
5.3500	35.9973	0.0001	0.0000	0.0000	-0.0030	0.0474	-0.0107	-0.0973	0.0914	-0.0373	-0.7546	-1.3772	0.6653	0.8695	0.7449	-0.1152	-0.3081
5.3750	35.9973	0.0001	0.0000	0.0000	-0.0868	-0.0251	-0.0114	-0.0369	-0.1367	-0.2084	-0.0666	0.9880	-1.0217	0.2675	0.5735	0.2477	0.3820
5.4000	35.9973	0.0001	0.0000	0.0000	-0.0335	0.0199	-0.0133	-0.0730	0.0061	0.0270	-0.6512	-0.4320	-1.2437	-0.6987	-0.0973	0.0357	-0.4527
5.4250	35.9973	0.0001	0.0000	0.0000	-0.0171	0.0231	-0.0125	-0.0631	0.0290	-0.2085	0.9851	0.0027	1.0471	-0.3006	-0.0826	-0.5676	-0.2382
5.4500	35.9973	0.0001	0.0000	0.0000	0.0094	0.0170	-0.0109	-0.0244	0.0433	-0.1977	0.0981	-0.3670	0.1771	-0.2714	0.5735	0.3655	-0.5786
5.4750	35.9973	0.0001	0.0000	0.0000	-0.0214	0.0069	0.0012	-0.0351	-0.0077	-0.2727	-1.2923	-0.1092	-0.4535	0.2724	0.1181	-0.8314	-0.0143
5.5000	35.9973	0.0001	0.0000	0.0000	-0.0417	-0.0403	-0.0043	0.0385	-0.1219	-0.2263	-0.2972	-0.5886	1.7220	-0.6162	0.7253	0.5540	-0.2242
5.5250	35.9973	0.0001	0.0000	0.0000	-0.0005	0.0727	-0.0018	-0.1451	0.1441	-0.0765	0.9739	-0.0647	0.2658	0.4131	0.1427	-0.0397	-0.0097
5.5500	35.9973	0.0001	0.0000	0.0000	-0.0177	0.0443	0.0039	-0.1060	0.0705	0.0449	-1.3726	-0.5259	0.3457	-0.4657	-0.2980	-0.6523	0.4799
5.5750	35.9973	0.0001	0.0000	0.0000	-0.0634	-0.0095	-0.0028	-0.0445	-0.0823	0.2732	0.8369	1.2614	-1.7410	0.2578	0.1377	0.7425	0.6571
5.6000	35.9973	0.0001	0.0000	0.0000	-0.0682	-0.0064	0.0113	-0.0555	-0.0809	-0.1050	0.3402	-0.3811	2.0239	0.6414	0.0202	-0.7937	0.0509
5.6250	35.9973	0.0001	0.0000	0.0000	0.0342	0.0300	0.0019	-0.0254	0.0938	0.3695	-0.2612	-1.2837	1.0471	0.2918	-0.6995	0.5163	-0.0563
5.6500	35.9973	0.0001	0.0000	0.0000	-0.0385	-0.0274	0.0039	0.0160	-0.0929	0.1234	0.5686	1.6712	-1.1282	0.3937	-0.4302	0.0734	-0.0143
5.6750	35.9973	0.0001	0.0000	0.0000	0.0044	-0.0008	0.0013	0.0060	0.0029	-0.3690	-0.4694	0.1689	-1.0573	-0.6648	-0.4645	-0.4874	-0.1496
5.7000	35.9973	0.0001	0.0000	0.0000	-0.0268	-0.0179	0.0164	0.0087	-0.0624	-0.1228	-0.7242	-1.4877	-1.7054	0.1607	0.2846	0.2006	-0.0656
5.7250	35.9973	0.0001	0.0000	0.0000	0.0350	0.0496	-0.0007	-0.0636	0.1336	-0.2049	1.2744	0.5973	-0.9152	-0.1064	0.3532	-0.7843	0.3494
5.7500	35.9973	0.0001	0.0000	0.0000	0.0124	0.0382	0.0109	-0.0636	0.0884	-0.0907	-0.7472	0.4569	1.3313	-0.3540	-0.1463	-0.6099	0.0230
5.7750	35.9973	0.0001	0.0000	0.0000	-0.0248	0.0219	0.0040	-0.0684	0.0188	-0.2727	-1.1945	-1.0526	-1.7764	-0.1064	-0.8904	-0.7890	0.0183
5.8000	35.9973	0.0001	0.0000	0.0000	-0.1016	-0.0345	0.0044	-0.0329	-0.1702	-0.3726	1.1757	0.3312	1.2336	0.5005	-0.1560	1.0299	-0.3035
5.8250	35.9973	0.0001	0.0000	0.0000	-0.0155	0.0472	0.0013	-0.1095	0.0785	0.1341	-0.9315	-0.0624	-1.5278	0.7433	-0.6064	0.8037	0.1582
5.8500	35.9973	0.0001	0.0000	0.0000	-0.0036	0.0458	0.0060	-0.0947	0.0875	0.2589	-1.2979	-0.7612	-0.9418	-0.4414	-0.4791	0.1582	0.3261
5.8750	35.9973	0.0001	0.0000	0.0000	-0.0079	0.0269	0.0003	-0.0614	0.0456	0.3766	1.2900	0.5285	2.3702	0.2967	0.2210	0.7378	0.2608
5.9000	35.9973	0.0001	0.0000	0.0000	-0.0552	0.0090	0.0170	-0.0731	-0.0373	-0.2477	-0.0969	-0.5595	-1.1460	-0.2666	0.2797	-0.1952	0.2095
5.9250	35.9973	0.0001	0.0000	0.0000	0.0097	0.0111	-0.0016	-0.0123	0.0317	0.1483	-1.5904	-0.4316	1.2426	-0.3249	0.4951	-0.0209	0.2654
5.9500	35.9973	0.0001	0.0000	0.0000	-0.0009	0.0208	0.0043	-0.0423	0.0406	-0.1942	0.4226	0.7965	-1.4124	-0.2909	0.2111	0.3985	-0.2522
5.9750	35.9973	0.0001	0.0000	0.0000	-0.0299	-0.0145	0.0026	-0.0010	-0.0587	-0.0765	0.1879	-1.0653	-0.3558	0.2918	-0.2050	-0.0586	0.0743
6.0000	35.9973	0.0001	0.0000	0.0000	-0.0361	-0.0049	0.0115	-0.0263	-0.0459	0.0698	1.1113	0.6611	1.5622	0.1947	0.5294	0.6765	-0.0283
6.0250	35.9973	0.0001	0.0000	0.0000	0.0254	0.0204	0.0145	-0.0152	0.0661	-0.2620	0.1683	1.1917	0.2658	-0.6162	-0.3029	-0.0115	-0.1682
6.0500	35.9973	0.0001	0.0000	0.0000	-0.0172	-0.0033	-0.0004	-0.0106	-0.0237	0.3481	0.8132	0.3388	0.3368	0.5733	0.4070	-0.1011	0.1862
6.0750	35.9973	0.0001	0.0000	0.0000	-0.0255	0.0045	0.0027	-0.0343	-0.0166	0.0377	0.6767	-0.4143	-1.0749	-0.0579	0.5147	0.6341	-0.0843
6.1000	35.9973	0.0001	0.0000	0.0000	-0.0469	-0.0053	0.0084	-0.0363	-0.0575	0.2018	0.0675	1.4015	1.2692	0.1218	-0.1952	0.7519	-0.0703
6.1250	35.9973	0.0001	0.0000	0.0000	-0.1061	-0.0123	0.0051	-0.0817	-0.1306	0.0091	0.6504	1.2180	0.4523	-0.2714	0.0692	0.7378	-0.5646
6.1500	35.9973	0.0001	0.0000	0.0000	-0.0161	0.0824	-0.0052	-0.1801	0.1478	0.2767	1.2614	0.5844	2.0950	-0.3345	0.4559	0.6200	0.2654
6.1750	35.9973	0.0001	0.0000	0.0000	-0.0561	0.0584	0.0000	-0.1724	0.0601	-0.2619	0.5697	-0.0139	0.2569	-0.5968	-0.2736	-0.4545	-0.3128
6.2000	35.9973	0.0001	0.0000	0.0000	-0.0446	0.0411	0.0036	-0.1263	0.0371	0.0983	-1.3277	-0.2567	1.1182	-0.3006	-0.7925	-0.3272	0.3680
6.2250	35.9973	0.0001	0.0000	0.0000	-0.0786	0.0191	0.0068	-0.1166	-0.0407	-0.3761	0.7042	1.2149	1.4024	-0.1695	0.2063	0.3372	0.2515
6.2500	35.9973	0.0001	0.0000	0.0000	-0.0846	0.0334	-0.0101	-0.1511	-0.0181	-0.3405	-0.3732	-1.1413	-0.0272	-0.4608	-0.0337	0.0073	0.2934
6.2750	35.9973	0.0001	0.0000	0.0000	-0.0326	0.0648	-0.0023	-0.1616	0.0965	-0.0300	-0.6601	-1.3963	-1.5900	0.1024	0.0447	0.3231	0.1815
6.3000	35.9973	0.0001	0.0000	0.0000	-0.0520	0.0379	-0.0013	-0.1275	0.0235	0.3445	-1.2412	-0.0306	-0.9418	-0.6599	-0.1071	0.3938	-0.2522
6.3250	35.9973	0.0001	0.0000	0.0000	-0.0312	0.0138	0.0073	-0.0585	-0.0038	0.2982	-0.6426	-0.2830	0.9229	0.3257	0.1573	-0.1764	0.1582
6.3500	35.9973	0.0001	0.0000	0.0000	-0.0309	-0.0031	0.0148	-0.0248	-0.0371	-0.2477	0.8206	-0.3004	-0.9684	-0.3734	-0.5330	0.8037	0.1022
6.3750	35.9973	0.0001	0.0000	0.0000	-0.0376	0.0297	-0.0101	-0.0966	0.0215	0.1875	-0.9770	-0.7256	-0.0094	0.2335	-0.1267	0.1016	-0.1496
6.4000	35.9973	0.0001	0.0000	0.0000	0.0046	0.0230	0.0068	-0.0411	0.0504	0.1412	0.5290	1.2387	-1.4124	0.2189	-0.4302	0.4503	0.1582
6.4250	35.9973	0.0001	0.0000	0.0000	0.0172	0.0536	0.0090	-0.0895	0.1239	0.3517	1.0430	0.2847	-1.2614	-0.4997	-0.4987	0.8462	0.1255
6.4500	35.9973	0.0001	0.0000	0.0000	-0.0324	0.0139	0.0131	-0.0601	-0.0048	-0.1549	-0.3436	-1.2246	1.1360	0.0005	0.0594	-1.0435	0.1489
6.4750	35.9973	0.0001	0.0000	0.0000	0.0251	0.0560	0.0064	-0.0864	0.1366	0.1055	-1.3886	-0.0357	1.6510	-0.7473	-0.7289	-0.2000	0.3867
6.5000	35.9973	0.0001	0.0000	0.0000	-0.0205	0.0270	-0.0051	-0.0742	0.0332	-0.1478	0.1594	0.2274	-0.7287	-0.0384	-0.1217	0.2382	-0.3687
6.5250	35.9973	0.0001	0.0000	0.0000	-0.0140	0.0067	0.0062	-0.0273	-0.0006	-0.3405	1.1367	0.2927	0.7364	0.2578	-0.0434	-0.3837	-0.3361
6.5500	35.9973	0.0001	0.0000	0.0000	-0.0192	0.0124	0.0074	-0.0440	0.0055	-0.2477	0.6720	1.3798	-0.1071	0.6753	-0.5673	0.5493	-0.1589
6.5750	35.9973	0.0001	0.0000	0.0000	-0.0276	-0.0139	0.0190	0.0000	-0.0553	0.0306	-0.3516	0.2572	-0.5689	0.3841	0.0692	0.5116	0.0882
6.6000	35.9973	0.0001	0.0000	0.0000	0.0814	0.0467	0.0106	-0.0115	0.1743	0.2196	-0.6627	-1.3147	0.5056	0.1947	-0.2980	0.0357	0.6012
6.6250	35.9973	0.0001	0.0000	0.0000	-0.0165	-0.0171	0.0037	0.0176	-0.0506	0.3945	1.5450	0.5271	0.8696	0.2918	-0.4058	-0.5251	-0.3547
6.6500	35.9973	0.0001	0.0000	0.0000	-0.0249	0.0191	-0.0041	-0.0630	0.0132	0.2624	-0.9995	0.3765	1.4556	0.1170	0.4658	0.2807	0.0276
6.6750	35.9973	0.0001	0.0000	0.0000	-0.0156	-0.0190	0.0145	0.0223	-0.0534	0.1305	-1.4288	-0.8623	-0.1604	-0.0482	-0.1610	-0.7985	-0.2568
6.7000	35.9973	0.0001	0.0000	0.0000	-0.0972	0.0282	0.0033	-0.1534	-0.0411	0.2732	1.2980	0.2833	-0.6576	0.3452	0.1328	0.2807	0.0509
6.7250	35.9973	0.0001	0.0000	0.0000	-0.0233	0.0920	-0.0034	-0.2062	0.1597	0.1340	-0.3460	-0.3275	-1.2348	-0.3345	0.1279	-0.0869	0.3401
6.7500	35.9973	0.0001	0.0000	0.0000	-0.1100	0.0281	-0.0074	-0.1659	-0.0541	-0.1907	-1.4846	-0.3834	0.3812	-0.6938	0.1475	-0.1246	-0.3874
6.7750	35.9973	0.0001	0.0000	0.0000	-0.0727	0.0171	-0.0067	-0.1068	-0.0387	-0.2299	0.7532	0.5326	0.3724	-0.3055	-0.9933	0.2147	-0.1589
6.8000	35.9973	0.0001	0.0000	0.0000	-0.0784	-0.0064	-0.0017	-0.0656	-0.0912	-0.2584	0.1965	-0.9164	-0.5422	0.6656	0.5735	0.0734	0.1489
6.8250	35.9973	0.0001	0.0000	0.0000	0.0145	0.0346	-0.0061	-0.0543	0.0834	-0.3012	-1.8365	-0.7026	-0.0717	0.5200	0.2161	0.1298	-0.4900
6.8500	35.9973	0.0001	0.0000	0.0000	-0.0044	0.0127	-0.0082	-0.0298	0.0209	-0.2620	0.5683	0.8559	-1.1727	-0.2569	-0.0826	0.2948	0.0090
6.8750	35.9973	0.0001	0.0000	0.0000	0.0446	0.0238	0.0022	-0.0027	0.0919	-0.1407	-0.0839	-0.5467	0.1504	0.3452	-0.7239	0.5163	0.4799
6.9000	35.9973	0.0001	0.0000	0.0000	-0.0152	-0.0563	-0.0050	0.0969	-0.1273	0.3302	-0.3185	-1.1717	0.0527	-0.0482	0.5490	0.8273	-0.2009
6.9250	35.9973	0.0001	0.0000	0.0000	-0.0194	-0.0796	0.0026	0.1391	-0.1779	-0.1692	-1.0367	0.2835	0.2037	-0.3734	-0.2833	-0.6429	-0.1869
6.9500	35.9973	0.0001	0.0000	0.0000	0.0595	-0.0201	-0.0108	0.0996	0.0195	0.1091	-0.5507	-0.2205	0.6476	-0.3103	0.6371	0.0215	0.1442
6.9750	35.9973	0.0001	0.0000	0.0000	0.0576	0.0170	0.0034	0.0239	0.0914	-0.1300	1.2750	-0.2454	0.1148	-0.6891	-0.1806	0.2288	-0.3081
7.0000	35.9973	0.0001	0.0000	0.0000	0.0223	0.0127	-0.0021	-0.0029	0.0476	0.0948	-0.1966	0.8597	-1.0040	0.1898	-0.9051	0.2053	-0.0843
7.0250	35.9973	0.0001	0.0000	0.0000	0.0032	-0.0297	0.0058	0.0623	-0.0559	-0.1692	-0.7023	-0.5106	1.5977	-0.1210	0.1231	-0.1152	0.1815
7.0500	35.9973	0.0001	0.0000	0.0000	0.0422	0.0165	-0.0046	0.0094	0.0750	-0.2477	0.4155	-0.2223	-0.6665	0.1898	0.0741	-0.8220	-0.5040
7.0750	35.9973	0.0001	0.0000	0.0000	0.0432	0.0043	0.0016	0.0347	0.0516	-0.2941	1.0820	0.3232	0.1681	0.0830	0.1867	-0.4686	0.1395
7.1000	35.9973	0.0001	0.0000	0.0000	0.0518	0.0118	-0.0002	0.0283	0.0753	0.3944	0.2471	1.2416	0.5233	0.0005	0.1964	0.1723	-0.3174
7.1250	35.9973	0.0001	0.0000	0.0000	0.0225	-0.0466	0.0148	0.1152	-0.0702	-0.3904	0.0752	0.3410	-1.1460	-0.1210	-0.0875	0.4927	-0.1776
