time 	x0 	y0 	psi 	u 	WG1 	WG2 	WG3 	WG4 	x_0AW 	
s 	m 	m 	° 	m/s 	mm 	mm 	mm 	mm 	mm 	
6.6000	4.0012	0.0001	0.0000	0.0000	0.3067	0.6456	-0.7351	-0.3049	1.0381
6.6250	4.0012	0.0001	0.0000	0.0000	0.3333	0.0047	-0.0202	0.1522	0.2361
6.6500	4.0012	0.0001	0.0000	0.0000	-1.8598	0.4028	0.1952	0.5150	0.0309
6.6750	4.0012	0.0001	0.0000	0.0000	0.9637	-0.3109	0.0728	-0.5924	0.5858
6.7000	4.0012	0.0001	0.0000	0.0000	1.4343	-0.3255	0.2980	0.4160	-0.2396
6.7250	4.0012	0.0001	0.0000	0.0000	0.6796	-0.4323	-0.0790	-0.4416	0.0216
6.7500	4.0012	0.0001	0.0000	0.0000	1.1680	-0.0390	0.1904	-0.3757	0.8050
6.7750	4.0012	0.0001	0.0000	0.0000	-2.0108	-0.1604	-0.2503	1.0333	-0.4727
6.8000	4.0012	0.0001	0.0000	0.0000	0.2534	0.1115	-0.3434	0.1710	-0.1043
6.8250	4.0012	0.0001	0.0000	0.0000	-0.0751	0.3979	-0.1670	0.8496	-0.3282
6.8500	4.0012	0.0001	0.0000	0.0000	0.2001	-0.1555	0.7680	-0.2155	-0.5800
6.8750	4.0012	0.0001	0.0000	0.0000	2.0825	-0.2964	-1.0826	-0.5595	-1.3447
6.9000	4.0012	0.0001	0.0000	0.0000	-0.6967	-0.4760	0.3617	0.3406	0.1801
6.9250	4.0012	0.0001	0.0000	0.0000	0.9105	-0.2041	-0.0251	-0.0317	0.7350
6.9500	4.0012	0.0001	0.0000	0.0000	-1.4870	-0.3546	0.7093	0.5479	-0.0857
6.9750	4.0012	0.0001	0.0000	0.0000	1.7895	-0.4371	-0.0986	0.4914	0.3899
7.0000	4.0012	0.0001	0.0000	0.0000	0.9549	0.1503	-0.3825	-0.9505	-0.3562
7.0250	4.0012	0.0001	0.0000	0.0000	1.4788	1.1262	-0.3286	0.6281	0.0822
7.0500	4.0012	0.0001	0.0000	0.0000	-1.8954	-0.5245	0.6604	0.0060	-0.1417
7.0750	4.0012	0.0001	0.0000	0.0000	-0.1905	-0.0439	-0.4314	0.7836	-0.6080
7.1000	4.0012	0.0001	0.0000	0.0000	1.6298	0.0532	-0.7008	0.1332	0.6324
7.1250	4.0012	0.0001	0.0000	0.0000	0.0492	0.6505	0.2099	-0.2720	-0.1603
7.1500	4.0012	0.0001	0.0000	0.0000	0.0759	0.1503	0.1218	-0.2531	-0.9344
7.1750	4.0012	0.0001	0.0000	0.0000	-1.2294	0.2231	-0.6469	0.0485	0.5158
7.2000	4.0012	0.0001	0.0000	0.0000	-1.8066	-0.0050	-0.3335	0.4867	-0.5194
7.2250	4.0012	0.0001	0.0000	0.0000	0.9283	0.0921	-0.2356	-0.7951	-0.8038
7.2500	4.0012	0.0001	0.0000	0.0000	-0.2793	-0.2623	0.2197	-0.7149	-0.4121
7.2750	4.0012	0.0001	0.0000	0.0000	0.0936	-0.2138	-0.0349	0.1332	0.2127
7.3000	4.0012	0.0001	0.0000	0.0000	-1.3981	-0.9081	0.0582	-0.0977	0.4179
7.3250	4.0012	0.0001	0.0000	0.0000	0.0759	-0.9081	-0.1426	0.1757	-0.4774
7.3500	4.0012	0.0001	0.0000	0.0000	0.7506	-0.3012	0.2883	-0.4652	-0.2722
7.3750	4.0012	0.0001	0.0000	0.0000	-0.7410	0.5824	-0.9064	0.3265	0.6837
7.4000	4.0012	0.0001	0.0000	0.0000	0.1735	-0.0002	0.5771	-0.1636	0.4645
7.4250	4.0012	0.0001	0.0000	0.0000	0.3422	0.2183	0.0140	0.0013	0.4925
7.4500	4.0012	0.0001	0.0000	0.0000	-1.2561	-0.3400	-0.9749	-0.9176	1.4065
7.4750	4.0012	0.0001	0.0000	0.0000	-0.6345	0.5291	-0.4364	-0.0505	-0.3235
7.5000	4.0012	0.0001	0.0000	0.0000	0.7951	0.8738	-0.2455	-0.2060	0.1521
7.5250	4.0012	0.0001	0.0000	0.0000	1.0170	0.3834	-0.2944	0.6140	0.1988
7.5500	4.0012	0.0001	0.0000	0.0000	1.3722	-0.1798	-0.3629	-0.2908	-0.0111
7.5750	4.0012	0.0001	0.0000	0.0000	-0.2438	0.4902	-0.3874	0.4678	-0.2256
7.6000	4.0012	0.0001	0.0000	0.0000	-1.0074	-0.3692	-0.1181	0.1710	0.0915
7.6250	4.0012	0.0001	0.0000	0.0000	0.5642	-0.5488	-0.1670	-0.7291	-0.7199
7.6500	4.0012	0.0001	0.0000	0.0000	-0.1284	-0.4225	-0.3923	-0.4982	1.2479
7.6750	4.0012	0.0001	0.0000	0.0000	-0.4215	0.4125	0.2784	-0.8940	-0.2676
7.7000	4.0012	0.0001	0.0000	0.0000	-1.2294	0.4076	0.5820	0.3170	0.6278
7.7250	4.0012	0.0001	0.0000	0.0000	1.0969	0.4806	0.0778	0.7176	-1.4986
7.7500	4.0012	0.0001	0.0000	0.0000	0.6264	0.1260	-0.5882	-0.2155	-0.5240
7.7750	4.0012	0.0001	0.0000	0.0000	-0.0840	0.1892	-0.4021	0.4725	0.2034
7.8000	4.0012	0.0001	0.0000	0.0000	-1.4337	-0.2866	0.3323	0.6375	-0.6406
7.8250	4.0012	0.0001	0.0000	0.0000	0.8572	-0.7722	0.7337	-0.3191	0.3433
7.8500	4.0012	0.0001	0.0000	0.0000	1.4966	-0.5828	0.8366	-0.2955	-0.2303
7.8750	4.0012	0.0001	0.0000	0.0000	-0.4924	-0.4663	-0.9700	-0.9788	0.4366
7.9000	4.0012	0.0001	0.0000	0.0000	1.4966	-0.6459	-0.0790	-0.1024	0.1568
7.9250	4.0012	0.0001	0.0000	0.0000	-1.5491	-0.3012	0.0288	0.0154	-0.3841
7.9500	4.0012	0.0001	0.0000	0.0000	-1.5403	0.9175	0.2441	0.0249	0.2314
7.9750	4.0012	0.0001	0.0000	0.0000	0.7418	0.1844	0.3421	0.1097	-0.5613
8.0000	4.0012	0.0001	0.0000	0.0000	1.0259	-0.1021	-0.0496	0.4584	0.3853
8.0250	4.0012	0.0001	0.0000	0.0000	1.1591	-0.1506	-0.2992	0.1663	-0.6779
8.0500	4.0012	0.0001	0.0000	0.0000	-1.8332	0.8835	0.9149	-0.8516	-0.1277
8.0750	4.0012	0.0001	0.0000	0.0000	0.9993	0.3446	-0.0790	-0.0834	0.9635
8.1000	4.0012	0.0001	0.0000	0.0000	1.3189	-0.0536	0.4841	0.2841	0.3247
8.1250	4.0012	0.0001	0.0000	0.0000	-0.9275	0.0096	0.2588	0.4678	-0.2209
8.1500	4.0012	0.0001	0.0000	0.0000	-1.1851	-0.5245	-0.2455	0.6328	-0.1790
8.1750	4.0012	0.0001	0.0000	0.0000	-0.0751	-0.3255	0.1267	-0.4369	-0.9670
8.2000	4.0012	0.0001	0.0000	0.0000	-1.6202	-0.2090	0.4693	0.1427	-0.1743
8.2250	4.0012	0.0001	0.0000	0.0000	-1.0341	-0.1070	0.1218	0.0532	0.5112
8.2500	4.0012	0.0001	0.0000	0.0000	-0.7500	0.3494	-0.2455	-0.5830	-0.3795
8.2750	4.0012	0.0001	0.0000	0.0000	-0.2616	-0.6557	0.1218	0.3076	0.8236
8.3000	4.0012	0.0001	0.0000	0.0000	0.0581	0.3300	-0.0740	-0.0740	0.3247
8.3250	4.0012	0.0001	0.0000	0.0000	0.2534	0.2280	-0.3091	0.4725	-0.0018
8.3500	4.0012	0.0001	0.0000	0.0000	-0.6878	-0.2333	0.3519	0.3029	-0.2582
8.3750	4.0012	0.0001	0.0000	0.0000	-0.3415	-0.1992	-0.5539	-0.5877	-0.4587
8.4000	4.0012	0.0001	0.0000	0.0000	-0.4037	-0.0632	0.3078	-0.1306	0.2687
8.4250	4.0012	0.0001	0.0000	0.0000	-0.1728	0.7233	-0.1279	-0.6725	0.0355
8.4500	4.0012	0.0001	0.0000	0.0000	0.0403	0.3154	-0.2699	-0.3143	-0.4867
8.4750	4.0012	0.0001	0.0000	0.0000	0.8305	0.8786	0.4204	0.2039	0.2874
8.5000	4.0012	0.0001	0.0000	0.0000	1.6475	0.6650	0.1462	0.1191	-0.1183
8.5250	4.0012	0.0001	0.0000	0.0000	-0.8033	-0.0147	0.0483	0.3547	0.4366
8.5500	4.0012	0.0001	0.0000	0.0000	1.2656	0.2863	-0.3825	0.6281	-0.0297
8.5750	4.0012	0.0001	0.0000	0.0000	-0.2350	-0.3595	-0.5539	0.0767	-0.6546
8.6000	4.0012	0.0001	0.0000	0.0000	-0.5369	0.2815	-0.0251	0.4019	0.1102
8.6250	4.0012	0.0001	0.0000	0.0000	-2.0463	0.2426	-0.0887	-0.3380	-0.4914
8.6500	4.0012	0.0001	0.0000	0.0000	-0.2971	-0.0390	-0.2846	-0.1306	0.1941
8.6750	4.0012	0.0001	0.0000	0.0000	-0.2172	-0.2964	-0.3238	0.1285	0.6837
8.7000	4.0012	0.0001	0.0000	0.0000	-0.6434	-0.2041	-0.3629	0.4443	-0.4821
8.7250	4.0012	0.0001	0.0000	0.0000	0.7596	-0.1313	-0.1083	0.8731	0.7164
8.7500	4.0012	0.0001	0.0000	0.0000	0.0759	-0.4906	0.1119	-0.2437	0.0775
8.7750	4.0012	0.0001	0.0000	0.0000	-0.0130	-0.2623	-0.8085	0.9909	-0.7292
8.8000	4.0012	0.0001	0.0000	0.0000	0.9105	0.4806	0.4743	0.3972	0.3480
8.8250	4.0012	0.0001	0.0000	0.0000	1.4521	0.7330	-0.0937	0.0720	-0.4308
8.8500	4.0012	0.0001	0.0000	0.0000	-1.5935	-0.6654	-0.1622	0.6281	1.0614
8.8750	4.0012	0.0001	0.0000	0.0000	-1.3360	-0.5683	-0.2552	-0.2296	-0.6872
8.9000	4.0012	0.0001	0.0000	0.0000	0.3688	0.1115	0.2980	-0.3143	0.2407
8.9250	4.0012	0.0001	0.0000	0.0000	0.0048	-0.1798	0.7876	-0.1495	-0.7105
8.9500	4.0012	0.0001	0.0000	0.0000	1.3722	-0.2380	-0.7987	-0.5547	0.0635
8.9750	4.0012	0.0001	0.0000	0.0000	-1.3981	0.7427	0.1365	0.4914	-0.2489
9.0000	4.0012	0.0001	0.0000	0.0000	-1.6379	0.3931	0.1904	-0.3380	-0.5800
9.0250	4.0012	0.0001	0.0000	0.0000	0.8483	0.5873	-0.6322	-0.7714	-0.3328
9.0500	4.0012	0.0001	0.0000	0.0000	0.7862	0.1164	0.2148	-0.4464	0.0355
9.0750	4.0012	0.0001	0.0000	0.0000	0.3600	0.9369	-0.1329	-0.8422	-0.2582
9.1000	4.0012	0.0001	0.0000	0.0000	-1.3804	-0.3838	0.3666	0.4584	-0.3981
9.1250	4.0012	0.0001	0.0000	0.0000	0.8217	-0.4760	-0.4413	-0.2013	0.4925
9.1500	4.0012	0.0001	0.0000	0.0000	0.9016	-0.1506	0.4302	-0.1918	-0.3188
9.1750	4.0012	0.0001	0.0000	0.0000	-0.7766	0.0727	0.6015	-0.3992	1.5044
9.2000	4.0012	0.0001	0.0000	0.0000	0.5642	0.3154	0.3372	-0.1165	0.3060
9.2250	4.0012	0.0001	0.0000	0.0000	-0.0396	-0.0632	-0.4511	-0.0081	-1.4939
9.2500	4.0012	0.0001	0.0000	0.0000	-0.0663	-0.2672	0.3763	-0.0411	-0.3375
9.2750	4.0012	0.0001	0.0000	0.0000	0.0226	0.0290	-0.2552	-0.1730	0.6930
9.3000	4.0012	0.0001	0.0000	0.0000	-1.2294	0.0241	0.1071	0.2605	-0.1230
9.3250	4.0012	0.0001	0.0000	0.0000	-1.0252	-0.2236	0.8219	-0.2060	0.8236
9.3500	4.0012	0.0001	0.0000	0.0000	0.4754	-0.7236	-0.5196	-0.7620	0.4412
9.3750	4.0012	0.0001	0.0000	0.0000	1.3367	-0.8741	-0.4217	0.0485	-0.2442
9.4000	4.0012	0.0001	0.0000	0.0000	1.4433	-0.7964	0.1757	-0.6442	-0.4214
9.4250	4.0012	0.0001	0.0000	0.0000	0.2712	-0.2818	0.0239	-0.9741	0.4226
9.4500	4.0012	0.0001	0.0000	0.0000	0.1025	0.8107	-0.8281	-0.2437	-0.3468
9.4750	4.0012	0.0001	0.0000	0.0000	-1.1939	0.7718	0.2393	0.7506	0.3666
9.5000	4.0012	0.0001	0.0000	0.0000	0.9016	-0.1749	-0.2063	-0.5076	0.2314
9.5250	4.0012	0.0001	0.0000	0.0000	1.1591	-0.0778	0.1708	0.3736	-0.6173
9.5500	4.0012	0.0001	0.0000	0.0000	-0.8476	0.6359	-0.2846	0.3123	-0.5287
9.5750	4.0012	0.0001	0.0000	0.0000	0.0581	0.6359	0.0778	-0.6583	-0.2629
9.6000	4.0012	0.0001	0.0000	0.0000	-1.3893	0.0435	-0.4560	0.5903	-0.1090
9.6250	4.0012	0.0001	0.0000	0.0000	0.2889	-0.1895	0.2588	-0.5358	0.3247
9.6500	4.0012	0.0001	0.0000	0.0000	0.2622	-0.2380	-0.8427	-0.4699	0.4879
9.6750	4.0012	0.0001	0.0000	0.0000	-0.1551	-0.5099	0.0875	-0.3757	-0.1556
9.7000	4.0012	0.0001	0.0000	0.0000	0.2712	-0.7382	0.3421	0.1569	0.0262
9.7250	4.0012	0.0001	0.0000	0.0000	-0.1106	-0.4517	0.1757	0.4914	-0.8178
9.7500	4.0012	0.0001	0.0000	0.0000	1.0348	0.3979	0.9002	0.5527	0.8283
9.7750	4.0012	0.0001	0.0000	0.0000	1.3367	0.4611	0.0875	0.3736	-0.3375
9.8000	4.0012	0.0001	0.0000	0.0000	0.8217	0.1844	0.1218	0.5103	0.8609
9.8250	4.0012	0.0001	0.0000	0.0000	0.4754	0.7767	0.2148	-0.5736	0.3666
9.8500	4.0012	0.0001	0.0000	0.0000	-1.0074	0.1649	0.1414	0.4772	0.6278
9.8750	4.0012	0.0001	0.0000	0.0000	0.9815	-0.7625	-0.4413	-0.0505	1.2106
9.9000	4.0012	0.0001	0.0000	0.0000	1.1058	-0.3546	0.1462	0.0673	-0.0204
9.9250	4.0012	0.0001	0.0000	0.0000	-0.9897	0.4076	-0.3286	0.4819	-0.1743
9.9500	4.0012	0.0001	0.0000	0.0000	-0.4836	0.6213	0.1218	-0.2107	-0.3422
9.9750	4.0012	0.0001	0.0000	0.0000	-0.2350	-0.2818	0.6848	-0.1542	0.7303
10.0000	4.0012	0.0001	0.0000	0.0000	0.3067	0.6602	-0.0594	0.1569	0.7723
10.0250	4.0012	0.0001	0.0000	0.0000	0.3245	0.9078	-0.6616	-0.3662	0.0868
10.0500	4.0012	0.0001	0.0000	0.0000	-0.5102	0.3300	0.1511	-0.6395	0.8609
10.0750	4.0012	0.0001	0.0000	0.0000	-0.9453	0.0678	-0.0839	0.0154	-1.0510
10.1000	4.0012	0.0001	0.0000	0.0000	-0.9453	0.5679	1.1401	1.1464	0.1102
10.1250	4.0012	0.0001	0.0000	0.0000	-0.8920	0.0096	-0.4657	0.1945	-0.8924
10.1500	4.0012	0.0001	0.0000	0.0000	-0.7766	0.0144	-0.7448	-0.7903	0.4179
10.1750	4.0012	0.0001	0.0000	0.0000	-0.6967	-0.1604	-0.2160	0.9721	-0.4074
10.2000	4.0012	0.0001	0.0000	0.0000	1.3279	-0.3838	0.1511	-0.0599	-0.2209
10.2250	4.0012	0.0001	0.0000	0.0000	1.3988	-0.3643	0.1561	0.8024	-0.2955
10.2500	4.0012	0.0001	0.0000	0.0000	-2.1529	-0.4081	0.1414	0.1144	0.6464
10.2750	4.0012	0.0001	0.0000	0.0000	-0.2971	-0.4955	0.1267	0.1522	-0.1137
10.3000	4.0012	0.0001	0.0000	0.0000	-0.6345	-0.2187	-0.5440	-0.1589	0.4039
10.3250	4.0012	0.0001	0.0000	0.0000	-0.0751	0.4319	0.2245	0.3218	-0.0857
10.3500	4.0012	0.0001	0.0000	0.0000	1.1947	-0.2333	0.4547	0.1285	0.1568
10.3750	4.0012	0.0001	0.0000	0.0000	-0.5014	-0.3983	-0.3581	0.7128	-0.4028
10.4000	4.0012	0.0001	0.0000	0.0000	-1.5491	-0.0488	0.2540	-0.2343	-0.8085
10.4250	4.0012	0.0001	0.0000	0.0000	1.0881	-0.6071	-0.3238	0.7271	0.7583
10.4500	4.0012	0.0001	0.0000	0.0000	-0.5724	0.2183	0.1071	0.4207	-0.2023
10.4750	4.0012	0.0001	0.0000	0.0000	0.9016	0.0193	0.3421	0.1663	0.5158
10.5000	4.0012	0.0001	0.0000	0.0040	-0.2260	-0.0827	-0.4021	0.8024	0.4739
10.5250	4.0013	0.0001	0.0000	0.0000	1.0969	-0.4420	0.0043	-0.9553	0.1848
10.5500	4.0013	0.0001	0.0000	0.0000	0.9461	0.1649	0.3567	0.1144	-0.3282
10.5750	4.0013	0.0001	0.0000	0.0000	-0.0396	0.1213	-0.6518	-0.2955	-0.3282
10.6000	4.0013	0.0001	0.0000	0.0000	0.6619	0.6844	0.0924	-0.0646	0.5625
10.6250	4.0013	0.0001	0.0000	0.0000	-0.9897	0.3203	0.0336	-0.2861	-0.8598
10.6500	4.0013	0.0001	0.0000	0.0000	-0.5546	-0.8013	0.3714	-0.6631	-0.5893
10.6750	4.0013	0.0001	0.0000	0.0000	0.0048	-0.3692	0.3813	0.7365	0.5392
10.7000	4.0013	0.0001	0.0000	0.0000	0.8039	0.4708	-0.4903	-0.0458	-0.2536
10.7250	4.0013	0.0001	0.0000	0.0040	0.5642	0.1746	-0.4560	0.3500	-1.0883
10.7500	4.0014	0.0001	0.0000	0.0000	-1.1140	-0.1410	-0.0790	-0.3238	0.0728
10.7750	4.0014	0.0001	0.0000	0.0040	-0.1728	-0.1992	0.1609	-0.2861	-0.6919
10.8000	4.0015	0.0001	0.0000	0.0000	0.2446	-0.0876	-0.0202	0.0673	-0.9717
10.8250	4.0015	0.0001	0.0000	0.0040	0.3688	-0.2672	-0.1670	0.5668	0.7676
10.8500	4.0016	0.0001	0.0000	0.0000	-0.1639	-0.2818	-0.5930	-0.5311	0.0728
10.8750	4.0016	0.0001	0.0000	0.0040	-0.2971	0.0096	-0.4511	0.7977	0.7117
10.9000	4.0017	0.0001	0.0000	0.0040	-1.3360	-0.8450	-0.0104	0.1851	-0.2862
10.9250	4.0018	0.0001	0.0000	0.0000	-0.4658	-0.8887	0.1609	-0.3380	-0.0670
10.9500	4.0018	0.0001	0.0000	0.0040	-1.3538	-0.3449	0.0973	0.0391	-0.3375
10.9750	4.0019	0.0001	0.0000	0.0040	-0.6256	-0.2236	0.2050	-0.6725	0.5998
11.0000	4.0020	0.0001	0.0000	0.0040	0.6619	0.4902	-0.2063	-0.0882	-1.0789
11.0250	4.0021	0.0001	0.0000	0.0040	1.8784	0.4465	0.2883	-0.6583	0.0169
11.0500	4.0022	0.0001	0.0000	0.0040	-0.1373	0.1455	-0.4511	-0.1965	0.6697
11.0750	4.0023	0.0001	0.0000	0.0040	1.2834	0.2815	-0.0740	-0.4511	0.0216
11.1000	4.0024	0.0001	0.0000	0.0040	0.2001	0.6893	0.4645	-0.0081	-0.5753
11.1250	4.0025	0.0001	0.0000	0.0080	0.7951	0.5534	1.0765	-0.3238	-0.3235
11.1500	4.0027	0.0001	0.0000	0.0040	-1.0074	-0.2380	-0.7595	-0.8516	0.9262
11.1750	4.0028	0.0001	0.0000	0.0040	-0.4569	-0.2478	-0.3531	0.1191	0.2407
11.2000	4.0029	0.0001	0.0000	0.0080	-0.9542	-0.0245	0.2245	0.5997	-0.6732
11.2250	4.0031	0.0001	0.0000	0.0040	-0.5369	-0.3497	-0.1622	-0.4699	0.9029
11.2500	4.0032	0.0001	0.0000	0.0080	0.1380	0.4757	0.6211	0.3500	-0.8551
11.2750	4.0034	0.0001	0.0000	0.0040	0.5553	0.3979	-0.2160	-0.5311	0.3386
11.3000	4.0035	0.0001	0.0000	0.0080	0.4487	-0.1313	-0.5539	0.0579	0.0355
11.3250	4.0037	0.0001	0.0000	0.0040	-0.6078	-0.3449	0.0288	0.1710	0.0775
11.3500	4.0038	0.0001	0.0000	0.0080	1.2302	-0.1119	-0.1670	-0.5689	0.3480
11.3750	4.0040	0.0001	0.0000	0.0080	1.2568	-0.2915	-0.3776	0.4348	0.6464
11.4000	4.0042	0.0001	0.0000	0.0080	0.2001	0.0872	0.1904	-0.0505	1.1593
11.4250	4.0044	0.0001	0.0000	0.0080	-0.5724	0.1795	-0.8134	0.0013	-0.6686
11.4500	4.0046	0.0001	0.0000	0.0080	0.0492	-0.9033	0.2784	-0.1212	0.6837
11.4750	4.0048	0.0001	0.0000	0.0080	1.4255	-0.4081	0.2197	0.1427	0.3760
11.5000	4.0050	0.0001	0.0000	0.0080	0.1468	-0.4517	-0.4608	0.1851	-0.0437
11.5250	4.0052	0.0001	0.0000	0.0120	1.3722	0.6553	0.6457	0.3076	-0.1743
11.5500	4.0055	0.0001	0.0000	0.0080	0.1202	-0.2380	-0.1377	-0.0834	0.2827
11.5750	4.0057	0.0001	0.0000	0.0080	-0.2083	0.2183	-0.9896	0.1757	-1.1022
11.6000	4.0059	0.0001	0.0000	0.0120	0.6796	-0.1847	0.1462	-0.5170	-0.0437
11.6250	4.0062	0.0001	0.0000	0.0080	-0.6256	0.8641	0.1561	-0.0270	0.3713
11.6500	4.0064	0.0001	0.0000	0.0120	1.0703	0.7961	-0.5539	-0.1259	0.4832
11.6750	4.0067	0.0001	0.0000	0.0120	-0.7234	-0.3497	-0.3434	0.1380	-0.4261
11.7000	4.0070	0.0001	0.0000	0.0080	0.7329	-0.1264	-0.2895	0.7081	0.0542
11.7250	4.0072	0.0001	0.0000	0.0120	1.9317	0.4417	0.0043	-0.7291	0.8796
11.7500	4.0075	0.0001	0.0000	0.0120	0.4044	-0.3207	0.3030	-0.4840	-0.5567
11.7750	4.0078	0.0001	0.0000	0.0120	-0.7588	0.1406	-0.4608	-0.7951	-1.5779
11.8000	4.0081	0.0001	0.0000	0.0120	-2.0553	0.3543	0.1022	0.3453	-0.1510
11.8250	4.0084	0.0001	0.0000	0.0120	0.8217	0.5970	-0.0937	0.0909	0.0542
11.8500	4.0087	0.0001	0.0000	0.0120	-0.5191	0.6844	0.1952	0.3641	-1.2655
11.8750	4.0090	0.0001	0.0000	0.0160	-0.5546	0.1892	-0.4707	0.0861	0.9122
11.9000	4.0094	0.0001	0.0000	0.0120	-0.5546	0.2038	0.5526	-0.3804	-0.4308
11.9250	4.0097	0.0001	0.0000	0.0160	0.8129	-0.4809	-0.3091	-0.6254	0.6417
11.9500	4.0101	0.0001	0.0000	0.0120	-1.8332	-0.6800	0.7778	0.6799	0.0495
11.9750	4.0104	0.0001	0.0000	0.0160	0.5553	-0.3789	-0.4461	0.1003	-0.4541
12.0000	4.0108	0.0001	0.0000	0.0160	0.4487	-0.6314	-0.4070	0.2322	0.0355
12.0250	4.0112	0.0001	0.0000	0.0160	0.0936	0.4222	0.1952	-0.1118	-0.0717
12.0500	4.0116	0.0001	0.0000	0.0160	-0.5990	0.1309	0.0826	-0.4558	-1.1722
12.0750	4.0120	0.0001	0.0000	0.0160	0.7418	-0.2333	-0.0839	0.6045	0.1195
12.1000	4.0124	0.0001	0.0000	0.0160	0.0669	-0.0827	-0.4413	0.3500	0.0262
12.1250	4.0128	0.0001	0.0000	0.0160	-1.1495	-0.0002	-0.1475	0.2605	0.7443
12.1500	4.0132	0.0001	0.0000	0.0160	0.7951	0.4271	-0.0104	-0.1165	-0.0344
12.1750	4.0136	0.0001	0.0000	0.0200	0.9815	-0.0196	0.7240	0.5809	0.5019
12.2000	4.0141	0.0001	0.0000	0.0160	-1.3538	-0.4906	-0.1573	-0.1965	-0.8131
12.2250	4.0145	0.0001	0.0000	0.0200	-0.4125	-0.6216	0.1315	0.1945	-0.5986
12.2500	4.0150	0.0001	0.0000	0.0200	0.5110	-0.8645	0.1904	-0.0552	-0.7991
12.2750	4.0155	0.0001	0.0000	0.0160	0.8661	-0.2866	0.3813	0.6187	-0.0904
12.3000	4.0159	0.0001	0.0000	0.0200	1.1236	0.4222	0.1757	0.9108	-0.2256
12.3250	4.0164	0.0001	0.0000	0.0200	-0.1905	0.8253	0.0435	0.4301	-0.2769
12.3500	4.0169	0.0001	0.0000	0.0240	0.3954	0.3009	0.0435	0.1945	0.4459
12.3750	4.0175	0.0001	0.0000	0.0200	0.3067	0.2474	0.2197	-0.0834	-0.1277
12.4000	4.0180	0.0001	0.0000	0.0200	1.3722	0.6505	0.3274	-0.6536	0.1521
12.4250	4.0185	0.0001	0.0000	0.0240	-0.4037	0.8641	-0.8281	-0.2296	-0.2349
12.4500	4.0191	0.0001	0.0000	0.0200	-1.5580	0.1455	0.0239	-0.4746	-0.5380
12.4750	4.0196	0.0001	0.0000	0.0240	-0.8388	-0.1216	0.0532	-0.4086	0.2967
12.5000	4.0202	0.0001	0.0000	0.0240	-0.5457	-0.4032	0.0875	0.6234	0.4226
12.5250	4.0208	0.0001	0.0000	0.0240	1.1414	-0.4857	0.3910	-0.3709	1.0428
12.5500	4.0214	0.0001	0.0000	0.0280	-0.4924	-0.5052	-0.4560	0.1332	0.1475
12.5750	4.0221	0.0001	0.0000	0.0240	0.9283	0.2572	0.3078	0.1804	-0.1043
12.6000	4.0227	0.0001	0.0000	0.0280	1.3101	0.1357	-0.0544	0.0579	0.2874
12.6250	4.0234	0.0001	0.0000	0.0240	0.8572	0.6213	0.4352	-0.3851	-0.1043
12.6500	4.0240	0.0001	0.0000	0.0280	0.3778	0.1067	0.4792	0.6093	-0.8085
12.6750	4.0247	0.0001	0.0000	0.0280	-0.5990	0.2766	-0.0447	-0.8516	-0.2862
12.7000	4.0254	0.0001	0.0000	0.0280	-0.6256	-0.4129	-0.7791	-0.2861	0.0402
12.7250	4.0261	0.0001	0.0000	0.0240	0.2179	-0.5003	0.3813	-0.2296	0.7910
12.7500	4.0267	0.0001	0.0000	0.0280	0.9016	-0.6216	0.3763	-0.8422	-0.2256
12.7750	4.0274	0.0001	0.0000	0.0280	0.3778	-0.7867	0.1169	-0.2673	-0.7292
12.8000	4.0281	0.0001	0.0000	0.0320	0.5819	-0.1847	0.1511	-0.6113	-0.4774
12.8250	4.0289	0.0001	0.0000	0.0280	-0.4392	-0.4711	-0.1377	0.8024	-1.8204
12.8500	4.0296	0.0001	0.0000	0.0280	-0.0929	-0.2478	-0.3434	-0.4039	0.8702
12.8750	4.0303	0.0001	0.0000	0.0320	0.2534	-0.0293	-0.2455	1.0145	1.5277
12.9000	4.0311	0.0001	0.0000	0.0320	0.0492	0.2863	0.2735	0.1992	-0.1463
12.9250	4.0319	0.0001	0.0000	0.0280	0.3954	-0.3886	0.2148	-0.5076	-0.0484
12.9500	4.0326	0.0001	0.0000	0.0320	-1.0785	-0.1410	0.2393	0.2794	0.6697
12.9750	4.0334	0.0001	0.0000	0.0320	-0.1373	0.3737	-0.2259	-0.9647	0.7723
13.0000	4.0342	0.0001	0.0000	0.0360	-0.0840	-0.7674	-0.6126	0.0107	0.4785
13.0250	4.0351	0.0001	0.0000	0.0320	0.5819	-0.2672	0.4988	-0.5830	0.6324
13.0500	4.0359	0.0001	0.0000	0.0360	-1.2206	-0.2138	0.0189	0.1898	-0.1790
13.0750	4.0368	0.0001	0.0000	0.0320	-0.0663	0.5631	0.4106	0.1144	-0.7712
13.1000	4.0376	0.0001	0.0000	0.0360	1.1769	0.4028	0.2637	0.2275	-1.0929
13.1250	4.0385	0.0001	0.0000	0.0360	0.5642	0.1406	0.1315	-0.6113	-0.2023
13.1500	4.0394	0.0001	0.0000	0.0360	0.7240	0.7961	-0.4804	0.6987	-0.5147
13.1750	4.0403	0.0001	0.0000	0.0360	-0.9009	0.4660	-0.1524	-0.5217	-1.6572
13.2000	4.0412	0.0001	0.0000	0.0400	0.9549	0.5436	-0.9308	-0.5170	0.6324
