time 	x0 	y0 	psi 	u 	WG1 	WG2 	WG3 	WG4 	x_0AW 	
s 	m 	m 	° 	m/s 	mm 	mm 	mm 	mm 	mm 	
123.4000	38.6089	0.0001	0.0000	0.3240	26.8603	17.1862	0.9612	10.2167	-27.2022
123.4250	38.6170	0.0001	0.0000	0.3280	28.6095	20.4539	5.3919	7.6390	-29.1654
123.4500	38.6252	0.0001	0.0000	0.3240	27.4464	22.2406	9.5094	4.3923	-31.1565
123.4750	38.6333	0.0001	0.0000	0.3280	25.9546	24.5324	12.3148	0.6131	-31.5902
123.5000	38.6415	0.0001	0.0000	0.3280	22.8468	26.3094	15.9672	-2.4875	-32.1218
123.5250	38.6497	0.0001	0.0000	0.3280	23.8857	27.2174	19.1985	-5.6776	-34.2108
123.5500	38.6579	0.0001	0.0000	0.3240	21.7991	28.3584	21.2009	-10.0694	-34.1689
123.5750	38.6660	0.0001	0.0000	0.3280	21.6836	28.9362	24.4958	-13.8722	-34.9243
123.6000	38.6742	0.0001	0.0000	0.3240	16.8710	30.0820	26.1899	-17.8777	-34.1968
123.6250	38.6823	0.0001	0.0000	0.3320	14.2871	29.9460	28.3148	-19.5646	-33.5300
123.6500	38.6906	0.0001	0.0000	0.3240	12.0761	30.7860	29.3723	-23.1035	-33.0870
123.6750	38.6987	0.0001	0.0000	0.3280	9.2436	30.7471	30.5326	-24.9978	-30.5130
123.7000	38.7069	0.0001	0.0000	0.3240	8.5865	28.8293	31.5264	-28.2115	-25.8219
123.7250	38.7150	0.0001	0.0000	0.3320	6.2956	28.5137	31.9475	-29.7242	-24.4790
123.7500	38.7233	0.0001	0.0000	0.3240	0.7193	27.6592	33.0686	-30.1199	-20.8744
123.7750	38.7314	0.0001	0.0000	0.3280	-3.4983	25.7510	33.4652	-31.5431	-17.9367
123.8000	38.7396	0.0001	0.0000	0.3240	-5.3364	24.2605	32.1825	-31.0483	-14.7937
123.8250	38.7477	0.0001	0.0000	0.3320	-8.0890	22.2260	31.6293	-30.1105	-10.4058
123.8500	38.7560	0.0001	0.0000	0.3240	-14.2335	19.0167	31.1397	-28.8901	-7.0997
123.8750	38.7641	0.0001	0.0000	0.3280	-16.9595	16.5890	29.0687	-25.5162	-3.4485
123.9000	38.7723	0.0001	0.0000	0.3240	-21.1062	13.5253	27.1446	-22.8348	1.0095
123.9250	38.7804	0.0001	0.0000	0.3320	-24.1607	11.4083	25.5730	-18.4855	5.3368
123.9500	38.7887	0.0001	0.0000	0.3240	-26.3806	8.0679	22.7284	-14.1078	9.7574
123.9750	38.7968	0.0001	0.0000	0.3320	-27.3040	4.3049	20.2364	-10.4512	15.8987
124.0000	38.8051	0.0001	0.0000	0.3240	-30.2963	1.7414	17.1960	-5.0651	18.3794
124.0250	38.8132	0.0001	0.0000	0.3280	-29.5593	-2.0458	14.2683	-0.6874	20.4638
124.0500	38.8214	0.0001	0.0000	0.3240	-32.5872	-5.6922	12.0063	3.0494	23.8213
124.0750	38.8295	0.0001	0.0000	0.3280	-31.1577	-9.6299	7.8987	7.0688	25.5746
124.1000	38.8377	0.0001	0.0000	0.3240	-31.5129	-13.1063	4.2464	10.7821	28.7688
124.1250	38.8458	0.0001	0.0000	0.3320	-31.8592	-15.7476	1.1325	14.1371	31.1516
124.1500	38.8541	0.0001	0.0000	0.3240	-28.6537	-18.9667	-2.5737	17.0541	32.5646
124.1750	38.8622	0.0001	0.0000	0.3280	-29.2663	-21.8605	-7.3228	19.4667	32.6298
124.2000	38.8704	0.0001	0.0000	0.3280	-26.7801	-24.2785	-11.4647	22.7181	34.8588
124.2250	38.8786	0.0001	0.0000	0.3280	-23.0330	-27.2256	-14.6618	23.5852	33.0402
124.2500	38.8868	0.0001	0.0000	0.3240	-22.5535	-28.4201	-19.6116	24.8857	34.4718
124.2750	38.8949	0.0001	0.0000	0.3280	-18.8419	-29.9980	-23.3668	24.7632	33.2640
124.3000	38.9031	0.0001	0.0000	0.3240	-14.6598	-30.4884	-27.0191	25.1213	33.8003
124.3250	38.9112	0.0001	0.0000	0.3320	-11.6585	-31.8965	-32.4634	24.0093	32.3221
124.3500	38.9195	0.0001	0.0000	0.3240	-5.5762	-30.7215	-34.2162	23.8255	32.3547
124.3750	38.9276	0.0001	0.0000	0.3280	-0.9411	-28.8522	-38.1182	22.3506	29.3750
124.4000	38.9358	0.0001	0.0000	0.3240	3.7295	-26.7741	-40.1843	20.9793	28.9460
124.4250	38.9439	0.0001	0.0000	0.3320	6.0026	-23.9822	-41.5943	19.6411	23.3363
124.4500	38.9522	0.0001	0.0000	0.3240	8.8796	-21.1565	-41.5160	18.7788	19.5312
124.4750	38.9603	0.0001	0.0000	0.3280	12.3247	-18.2821	-41.7461	16.7195	16.3557
124.5000	38.9685	0.0001	0.0000	0.3280	17.1551	-14.1647	-40.2234	14.2314	13.6511
124.5250	38.9767	0.0001	0.0000	0.3280	19.8900	-10.5524	-38.5148	12.3042	9.1885
124.5500	38.9849	0.0001	0.0000	0.3240	20.0054	-8.6394	-35.9249	9.9150	6.1435
124.5750	38.9930	0.0001	0.0000	0.3320	22.8290	-5.7456	-32.9971	7.7380	2.8560
124.6000	39.0013	0.0001	0.0000	0.3240	24.9779	-3.1043	-28.6201	4.9861	-3.4578
124.6250	39.0094	0.0001	0.0000	0.3320	25.2443	-0.2250	-23.7046	2.0409	-4.3624
124.6500	39.0177	0.0001	0.0000	0.3240	25.7770	3.2659	-18.9409	-1.9691	-11.1892
124.6750	39.0258	0.0001	0.0000	0.3280	26.3985	5.7810	-15.4353	-4.9849	-13.3062
124.7000	39.0340	0.0001	0.0000	0.3240	27.4464	7.0822	-10.1477	-8.9951	-19.0884
124.7250	39.0421	0.0001	0.0000	0.3320	28.8493	9.8109	-5.8393	-12.4115	-19.0978
124.7500	39.0504	0.0001	0.0000	0.3240	28.0590	10.9568	-2.4954	-16.7561	-21.8910
124.7750	39.0585	0.0001	0.0000	0.3280	26.5406	12.2143	1.5046	-20.5070	-19.8905
124.8000	39.0667	0.0001	0.0000	0.3240	26.1145	13.8749	5.2696	-24.2108	-26.6846
124.8250	39.0748	0.0001	0.0000	0.3280	28.4053	14.7003	9.3185	-27.0900	-27.5146
124.8500	39.0830	0.0001	0.0000	0.3240	24.8270	15.6519	13.2744	-30.2708	-31.4130
124.8750	39.0911	0.0001	0.0000	0.3280	23.8945	16.6715	16.4078	-32.4997	-29.8042
124.9000	39.0993	0.0001	0.0000	0.3240	23.4684	17.4193	18.1606	-33.8804	-33.7865
124.9250	39.1074	0.0001	0.0000	0.3280	22.4295	16.8900	20.0357	-33.6353	-34.7611
124.9500	39.1156	0.0001	0.0000	0.3240	21.2574	18.3417	22.4494	-33.4609	-36.0901
124.9750	39.1237	0.0001	0.0000	0.3320	18.2296	19.0021	25.1275	-31.2085	-34.1502
125.0000	39.1320	0.0001	0.0000	0.3240	16.4181	19.6430	26.5424	-28.7204	-35.2367
125.0250	39.1401	0.0001	0.0000	0.3280	13.6122	19.7692	27.9524	-25.7942	-33.0357
125.0500	39.1483	0.0001	0.0000	0.3240	12.1738	20.2353	28.1580	-21.1997	-29.5851
125.0750	39.1564	0.0001	0.0000	0.3320	10.1138	21.2696	29.2988	-17.9624	-28.8017
125.1000	39.1647	0.0001	0.0000	0.3240	4.4398	21.7114	29.5436	-13.1324	-25.5375
125.1250	39.1728	0.0001	0.0000	0.3280	2.1578	21.9784	30.0871	-9.0658	-21.9749
125.1500	39.1810	0.0001	0.0000	0.3240	-2.9656	22.6437	29.7688	-3.6985	-18.6967
125.1750	39.1891	0.0001	0.0000	0.3320	-6.1177	23.0369	28.6575	1.0467	-15.8243
125.2000	39.1974	0.0001	0.0000	0.3240	-8.7549	23.3282	28.4127	3.9682	-10.5503
125.2250	39.2055	0.0001	0.0000	0.3320	-13.3900	23.5661	27.6587	7.2903	-9.1001
125.2500	39.2138	0.0001	0.0000	0.3240	-15.7075	23.3136	26.1704	12.1345	-3.1220
125.2750	39.2219	0.0001	0.0000	0.3280	-20.3692	22.4057	25.2939	15.3812	-0.4175
125.3000	39.2301	0.0001	0.0000	0.3280	-22.8021	20.8423	22.8656	18.2698	6.2181
125.3250	39.2383	0.0001	0.0000	0.3280	-24.6935	19.9926	21.0296	19.9898	8.9227
125.3500	39.2465	0.0001	0.0000	0.3240	-27.9078	16.8658	18.7285	21.9924	12.1169
125.3750	39.2546	0.0001	0.0000	0.3280	-28.5383	15.1906	16.7750	23.1847	18.8318
125.4000	39.2628	0.0001	0.0000	0.3280	-31.2997	12.1512	12.9905	24.7444	18.3421
125.4250	39.2710	0.0001	0.0000	0.3280	-30.1987	8.4175	10.6845	24.4711	21.6856
125.4500	39.2792	0.0001	0.0000	0.3240	-32.1255	5.1790	7.6147	24.7350	26.3487
125.4750	39.2873	0.0001	0.0000	0.3280	-31.7170	1.0471	4.1043	23.6087	27.7756
125.5000	39.2955	0.0001	0.0000	0.3240	-30.1454	-3.7306	1.8620	23.7690	31.8931
125.5250	39.3036	0.0001	0.0000	0.3320	-31.5928	-7.1974	-2.3289	22.2846	32.1122
125.5500	39.3119	0.0001	0.0000	0.3240	-30.3230	-11.5477	-6.7402	21.2621	31.8604
125.5750	39.3200	0.0001	0.0000	0.3280	-27.9167	-16.5973	-10.0694	19.9521	34.4158
125.6000	39.3282	0.0001	0.0000	0.3240	-25.7856	-20.7826	-15.0339	19.1322	35.1339
125.6250	39.3363	0.0001	0.0000	0.3320	-21.8432	-24.5212	-18.9555	17.3792	33.4972
125.6500	39.3446	0.0001	0.0000	0.3240	-18.5667	-27.5510	-23.1121	15.6215	33.2220
125.6750	39.3527	0.0001	0.0000	0.3280	-16.2580	-31.6197	-26.2994	12.2758	33.5251
125.7000	39.3609	0.0001	0.0000	0.3240	-11.1524	-33.7755	-30.1231	11.3240	33.2733
125.7250	39.3690	0.0001	0.0000	0.3320	-7.0324	-34.7175	-33.6287	8.0678	31.9910
125.7500	39.3773	0.0001	0.0000	0.3240	-3.9690	-34.6544	-36.5319	4.2981	28.7595
125.7750	39.3854	0.0001	0.0000	0.3280	0.5418	-34.3533	-38.6763	1.6687	26.7730
125.8000	39.3936	0.0001	0.0000	0.3280	5.1058	-33.9115	-40.1354	-2.9493	23.7467
125.8250	39.4018	0.0001	0.0000	0.3280	9.1815	-32.1101	-42.1672	-6.9452	19.6618
125.8500	39.4100	0.0001	0.0000	0.3240	12.7865	-30.7070	-41.0313	-11.1863	17.2183
125.8750	39.4181	0.0001	0.0000	0.3280	14.6245	-28.3909	-40.6690	-15.7901	16.6774
125.9000	39.4263	0.0001	0.0000	0.3240	19.0465	-26.7304	-38.8037	-18.9473	10.6527
125.9250	39.4344	0.0001	0.0000	0.3320	20.3872	-24.6766	-36.6250	-23.5134	6.5072
125.9500	39.4427	0.0001	0.0000	0.3240	21.4173	-20.7826	-33.0705	-27.0335	2.8374
125.9750	39.4508	0.0001	0.0000	0.3280	22.6515	-17.5538	-28.5516	-30.5535	-2.0589
126.0000	39.4590	0.0001	0.0000	0.3240	24.5606	-14.3056	-24.4830	-33.2112	-5.0759
126.0250	39.4671	0.0001	0.0000	0.3320	27.4907	-10.5087	-20.6544	-34.8699	-10.5970
126.0500	39.4754	0.0001	0.0000	0.3240	27.5973	-6.2943	-16.0474	-36.2411	-10.7788
126.0750	39.4835	0.0001	0.0000	0.3280	27.6595	-2.5556	-11.1318	-35.1574	-14.6632
126.1000	39.4917	0.0001	0.0000	0.3240	26.1677	0.9693	-7.1220	-33.9604	-17.5963
126.1250	39.4998	0.0001	0.0000	0.3320	29.4531	5.5722	-3.4990	-32.3819	-22.5438
126.1500	39.5081	0.0001	0.0000	0.3240	26.3985	9.3594	1.1521	-27.6508	-25.6541
126.1750	39.5162	0.0001	0.0000	0.3280	27.4374	13.2631	4.9464	-24.5548	-26.4375
126.2000	39.5244	0.0001	0.0000	0.3240	26.8070	16.8948	7.7469	-20.3280	-28.7643
126.2250	39.5325	0.0001	0.0000	0.3280	25.1555	20.3034	11.5559	-15.8419	-29.9954
126.2500	39.5407	0.0001	0.0000	0.3240	22.8913	23.3331	14.7725	-11.4973	-32.1591
126.2750	39.5488	0.0001	0.0000	0.3320	23.0599	26.3774	17.7297	-6.2149	-32.5834
126.3000	39.5571	0.0001	0.0000	0.3240	22.7847	29.6110	20.3099	-2.4309	-32.5181
126.3250	39.5652	0.0001	0.0000	0.3280	21.0355	31.8445	21.6465	2.6677	-33.7818
126.3500	39.5734	0.0001	0.0000	0.3240	17.6435	34.3159	24.6966	5.8013	-35.7450
126.3750	39.5815	0.0001	0.0000	0.3320	17.5814	34.6898	26.2193	9.4862	-34.4673
126.4000	39.5898	0.0001	0.0000	0.3240	14.7310	35.8648	27.4384	12.3983	-31.7954
126.4250	39.5979	0.0001	0.0000	0.3280	12.7598	37.4476	28.4470	15.9090	-31.7767
126.4500	39.6061	0.0001	0.0000	0.3240	10.6021	37.3456	29.0149	19.1369	-28.4939
126.4750	39.6142	0.0001	0.0000	0.3320	4.4665	36.7192	29.5729	20.5694	-25.9712
126.5000	39.6225	0.0001	0.0000	0.3240	1.7938	36.5057	29.3135	22.5391	-22.4412
126.5250	39.6306	0.0001	0.0000	0.3280	-0.1242	35.6657	29.8766	23.1093	-19.2750
126.5500	39.6388	0.0001	0.0000	0.3240	-6.2421	32.8690	28.6428	24.4239	-15.3813
126.5750	39.6469	0.0001	0.0000	0.3320	-9.4386	29.8683	28.4078	25.3994	-15.6191
126.6000	39.6552	0.0001	0.0000	0.3240	-10.8238	27.0619	27.1936	24.1648	-7.3002
126.6250	39.6633	0.0001	0.0000	0.3280	-15.2813	24.2993	24.9953	24.7350	-3.9288
126.6500	39.6715	0.0001	0.0000	0.3280	-20.1384	20.9346	24.1777	24.1930	0.8369
126.6750	39.6797	0.0001	0.0000	0.3280	-20.9108	16.8900	22.1851	22.9632	5.5886
126.7000	39.6879	0.0001	0.0000	0.3240	-24.3650	12.8261	19.4090	22.3600	9.5989
126.7250	39.6960	0.0001	0.0000	0.3320	-26.0165	7.6308	17.6416	20.5270	8.9880
126.7500	39.7043	0.0001	0.0000	0.3240	-29.5150	3.1397	15.0908	19.5703	15.1992
126.7750	39.7124	0.0001	0.0000	0.3280	-31.6461	-2.1867	12.4421	17.2190	17.3303
126.8000	39.7206	0.0001	0.0000	0.3240	-30.6871	-7.5567	10.0528	15.5272	17.9831
126.8250	39.7287	0.0001	0.0000	0.3280	-30.5805	-11.5866	6.1018	13.5528	24.0171
126.8500	39.7369	0.0001	0.0000	0.3240	-31.1488	-16.1749	2.5425	10.2355	27.6263
126.8750	39.7450	0.0001	0.0000	0.3320	-31.7526	-21.5935	-0.6545	7.4741	29.4263
126.9000	39.7533	0.0001	0.0000	0.3240	-29.3995	-24.8125	-3.7585	3.0541	32.5226
126.9250	39.7614	0.0001	0.0000	0.3280	-30.5894	-28.9687	-7.5774	-0.3859	33.1241
126.9500	39.7696	0.0001	0.0000	0.3240	-26.8867	-31.2555	-10.8136	-3.5101	33.3013
126.9750	39.7777	0.0001	0.0000	0.3320	-25.5725	-33.8774	-14.5835	-8.7595	34.1826
127.0000	39.7860	0.0001	0.0000	0.3240	-22.3937	-36.7130	-19.1073	-13.6979	35.2458
127.0250	39.7941	0.0001	0.0000	0.3280	-20.4313	-37.2325	-23.4990	-18.0614	34.8215
127.0500	39.8023	0.0001	0.0000	0.3240	-14.7840	-36.8296	-26.7400	-22.4343	33.3013
127.0750	39.8104	0.0001	0.0000	0.3320	-11.1435	-37.7423	-30.4708	-26.3832	32.8490
127.1000	39.8187	0.0001	0.0000	0.3240	-6.5795	-36.8732	-33.4328	-29.7901	31.0770
127.1250	39.8268	0.0001	0.0000	0.3280	-4.3419	-34.0571	-37.4377	-32.8860	31.6692
127.1500	39.8350	0.0001	0.0000	0.3240	0.8615	-32.5908	-39.5723	-35.3175	28.3911
127.1750	39.8431	0.0001	0.0000	0.3320	3.8804	-29.0172	-40.5613	-35.9301	23.8399
127.2000	39.8514	0.0001	0.0000	0.3240	8.4000	-24.7251	-42.2847	-36.5616	21.4011
127.2250	39.8595	0.0001	0.0000	0.3280	12.3336	-19.5056	-42.2406	-34.1913	18.1090
127.2500	39.8677	0.0001	0.0000	0.3240	14.0118	-15.3494	-41.0362	-32.0897	13.8189
127.2750	39.8758	0.0001	0.0000	0.3320	16.6134	-11.4943	-39.6947	-29.4744	11.5247
127.3000	39.8841	0.0001	0.0000	0.3240	19.4105	-7.3187	-35.5430	-25.3277	6.8943
127.3250	39.8922	0.0001	0.0000	0.3280	20.7691	-3.5996	-31.9738	-22.5427	5.3415
127.3500	39.9004	0.0001	0.0000	0.3280	22.3762	0.7509	-27.8759	-16.8268	-2.6184
127.3750	39.9086	0.0001	0.0000	0.3280	25.0578	4.1350	-23.7290	-12.5057	-5.1412
127.4000	39.9168	0.0001	0.0000	0.3240	27.0823	6.7375	-19.5577	-7.9866	-6.6753
127.4250	39.9249	0.0001	0.0000	0.3320	27.8725	9.9032	-13.7561	-4.2075	-12.3363
127.4500	39.9332	0.0001	0.0000	0.3240	26.9935	13.9720	-9.8785	0.1937	-16.7243
127.4750	39.9413	0.0001	0.0000	0.3280	26.7094	16.2443	-5.5504	4.3075	-19.2283
127.5000	39.9495	0.0001	0.0000	0.3240	28.4408	17.3756	-2.1282	7.8275	-18.0859
127.5250	39.9576	0.0001	0.0000	0.3320	28.2100	18.7010	2.1803	10.1459	-26.6986
127.5500	39.9659	0.0001	0.0000	0.3240	28.7339	19.0749	6.8166	13.8968	-26.0318
127.5750	39.9740	0.0001	0.0000	0.3320	28.3521	19.9052	10.0187	15.6451	-28.9322
127.6000	39.9823	0.0001	0.0000	0.3240	27.5085	20.1092	13.1227	18.2792	-32.2710
127.6250	39.9904	0.0001	0.0000	0.3280	26.4075	20.0605	16.1190	19.9474	-31.1938
127.6500	39.9986	0.0001	0.0000	0.3240	23.1309	20.1334	18.5130	21.6061	-33.5627
127.6750	40.0067	0.0001	0.0000	0.3320	23.2908	19.1381	21.1520	24.1883	-34.2528
127.7000	40.0150	0.0001	0.0000	0.3240	21.1153	18.9681	23.3845	24.8292	-35.4559
127.7250	40.0231	0.0001	0.0000	0.3280	20.3340	18.5165	25.0491	25.0931	-34.1362
127.7500	40.0313	0.0001	0.0000	0.3280	19.1796	18.1815	26.7431	24.6031	-34.1316
127.7750	40.0395	0.0001	0.0000	0.3280	15.3348	18.2592	27.7027	24.2543	-32.7886
127.8000	40.0477	0.0001	0.0000	0.3240	12.1827	17.8805	28.5400	24.2355	-31.5948
127.8250	40.0558	0.0001	0.0000	0.3320	8.8973	17.3464	28.1776	23.1941	-28.1628
127.8500	40.0641	0.0001	0.0000	0.3240	7.5210	16.6958	28.4763	22.3035	-26.8525
127.8750	40.0722	0.0001	0.0000	0.3280	2.6995	17.7689	28.4175	20.0746	-22.9961
127.9000	40.0804	0.0001	0.0000	0.3240	-1.1719	17.0696	28.4322	19.0944	-20.3941
127.9250	40.0885	0.0001	0.0000	0.3280	-4.7148	17.9534	27.0565	16.1068	-18.4076
127.9500	40.0967	0.0001	0.0000	0.3240	-5.7892	17.6718	25.5828	14.9194	-11.0306
127.9750	40.1048	0.0001	0.0000	0.3280	-12.7596	18.5408	24.8484	12.0733	-8.8203
128.0000	40.1130	0.0001	0.0000	0.3240	-14.5887	18.9147	22.9488	9.3354	-1.6811
128.0250	40.1211	0.0001	0.0000	0.3320	-16.9595	19.1574	21.9990	5.0332	1.3592
128.0500	40.1294	0.0001	0.0000	0.3240	-22.4825	18.2058	19.6832	1.4048	3.6161
128.0750	40.1375	0.0001	0.0000	0.3280	-25.7324	17.0939	16.8239	-3.0152	7.9621
128.1000	40.1457	0.0001	0.0000	0.3240	-26.3362	15.3023	14.9097	-6.8652	11.2962
128.1250	40.1538	0.0001	0.0000	0.3320	-29.7103	14.1225	12.9219	-11.8554	16.0199
128.1500	40.1621	0.0001	0.0000	0.3240	-30.2786	11.4132	9.6220	-15.2153	17.7919
128.1750	40.1702	0.0001	0.0000	0.3280	-29.9590	9.5147	6.4397	-19.6824	23.0146
128.2000	40.1784	0.0001	0.0000	0.3240	-30.3496	7.4755	4.0016	-24.7810	24.7259
128.2250	40.1865	0.0001	0.0000	0.3320	-31.4063	3.6106	0.7800	-28.1644	27.5144
128.2500	40.1948	0.0001	0.0000	0.3240	-32.1966	0.3139	-2.1037	-30.0493	31.0071
128.2750	40.2029	0.0001	0.0000	0.3320	-30.3941	-3.1383	-5.7952	-32.7541	28.8527
128.3000	40.2112	0.0001	0.0000	0.3240	-28.8756	-7.2848	-9.2763	-33.9699	29.7481
128.3250	40.2193	0.0001	0.0000	0.3280	-26.8423	-10.8728	-12.4096	-34.0452	34.0614
128.3500	40.2275	0.0001	0.0000	0.3240	-25.2262	-15.1407	-16.6202	-32.6457	31.5154
128.3750	40.2356	0.0001	0.0000	0.3280	-25.1996	-18.9424	-19.7437	-32.3819	34.6676
128.4000	40.2438	0.0001	0.0000	0.3240	-20.7422	-22.5548	-23.3619	-29.2105	33.6697
128.4250	40.2519	0.0001	0.0000	0.3320	-16.7642	-26.2400	-26.6617	-26.6141	33.7956
128.4500	40.2602	0.0001	0.0000	0.3240	-13.0969	-27.6432	-29.8196	-23.1270	33.1987
128.4750	40.2683	0.0001	0.0000	0.3280	-9.5274	-30.0466	-32.3410	-19.0274	31.5060
128.5000	40.2765	0.0001	0.0000	0.3240	-4.4307	-30.5225	-35.6262	-15.7807	30.0092
128.5250	40.2846	0.0001	0.0000	0.3280	0.5063	-31.6634	-36.4292	-11.4172	28.5403
128.5500	40.2928	0.0001	0.0000	0.3280	2.7972	-31.2362	-37.6041	-7.2139	23.8586
128.5750	40.3010	0.0001	0.0000	0.3280	10.0338	-29.7796	-38.7351	-3.4441	20.0628
128.6000	40.3092	0.0001	0.0000	0.3240	11.8097	-27.7889	-37.9272	-0.0184	19.8810
128.6250	40.3173	0.0001	0.0000	0.3320	12.9463	-25.9875	-35.8074	3.4451	15.3578
128.6500	40.3256	0.0001	0.0000	0.3240	16.4980	-25.2446	-35.0289	7.2997	15.3671
128.6750	40.3337	0.0001	0.0000	0.3280	20.4049	-23.1132	-31.3814	10.4428	5.8264
128.7000	40.3419	0.0001	0.0000	0.3280	21.1952	-21.9090	-27.9591	13.8733	0.2027
128.7250	40.3501	0.0001	0.0000	0.3280	22.0033	-19.3309	-23.7339	16.2907	1.5830
128.7500	40.3583	0.0001	0.0000	0.3240	25.0045	-15.1552	-18.8772	18.4253	-1.9376
128.7750	40.3664	0.0001	0.0000	0.3320	24.0988	-13.0383	-14.8038	21.2762	-8.9789
128.8000	40.3747	0.0001	0.0000	0.3240	26.1766	-9.3240	-10.4464	22.6898	-9.3519
128.8250	40.3828	0.0001	0.0000	0.3280	27.7305	-6.7604	-6.6226	25.0083	-11.8980
128.8500	40.3910	0.0001	0.0000	0.3240	28.6451	-2.5507	-3.0290	24.9941	-16.0947
128.8750	40.3991	0.0001	0.0000	0.3320	28.1211	0.6197	0.9220	25.7434	-20.0584
128.9000	40.4074	0.0001	0.0000	0.3240	26.6028	3.7952	5.3969	26.3088	-23.4484
128.9250	40.4155	0.0001	0.0000	0.3280	26.2477	7.2473	8.4617	25.4371	-26.9831
128.9500	40.4237	0.0001	0.0000	0.3280	25.8835	12.1609	12.0896	24.7915	-27.0717
128.9750	40.4319	0.0001	0.0000	0.3280	26.5406	14.9576	14.0381	22.9962	-30.4011
129.0000	40.4401	0.0001	0.0000	0.3240	26.9136	19.6041	15.8447	21.7427	-31.1565
129.0250	40.4482	0.0001	0.0000	0.3320	25.7415	21.8959	18.7089	20.1076	-32.6300
129.0500	40.4565	0.0001	0.0000	0.3240	23.0688	26.1831	20.9268	17.6761	-35.6657
129.0750	40.4646	0.0001	0.0000	0.3280	21.3462	28.3584	21.7444	15.3153	-34.7098
129.1000	40.4728	0.0001	0.0000	0.3240	18.6824	30.0820	22.4200	12.2240	-34.4720
129.1250	40.4809	0.0001	0.0000	0.3320	16.9331	32.8981	23.8888	10.1977	-34.5279
129.1500	40.4892	0.0001	0.0000	0.3240	15.3348	34.4566	24.0504	6.3950	-33.4368
129.1750	40.4973	0.0001	0.0000	0.3280	12.9285	35.5491	24.7945	3.0399	-34.3740
129.2000	40.5055	0.0001	0.0000	0.3240	11.8009	36.6076	24.8191	0.0288	-30.3032
129.2250	40.5136	0.0001	0.0000	0.3320	5.0791	36.7581	24.3588	-4.3206	-28.8996
129.2500	40.5219	0.0001	0.0000	0.3240	2.8327	37.7438	23.5461	-8.0291	-24.9779
129.2750	40.5300	0.0001	0.0000	0.3280	0.6128	36.0783	22.4739	-13.0947	-20.2729
129.3000	40.5382	0.0001	0.0000	0.3240	-2.2730	35.8550	21.2891	-16.3320	-17.2139
129.3250	40.5463	0.0001	0.0000	0.3280	-6.7038	32.6117	21.1079	-20.1867	-15.1342
129.3500	40.5545	0.0001	0.0000	0.3240	-11.9160	30.5433	18.6698	-23.5700	-12.4016
129.3750	40.5626	0.0001	0.0000	0.3280	-14.0293	27.4165	17.7934	-26.1664	-6.5587
129.4000	40.5708	0.0001	0.0000	0.3240	-16.3469	24.0760	16.2316	-28.6309	-2.9961
129.4250	40.5789	0.0001	0.0000	0.3280	-22.4825	20.7791	14.6845	-30.3179	0.4452
129.4500	40.5871	0.0001	0.0000	0.3240	-23.1839	16.7784	13.1520	-30.8834	6.7217
129.4750	40.5952	0.0001	0.0000	0.3320	-25.4305	12.6658	11.0027	-31.9483	9.0579
129.5000	40.6035	0.0001	0.0000	0.3240	-28.9201	7.3153	9.2597	-31.9907	10.6807
129.5250	40.6116	0.0001	0.0000	0.3280	-29.6393	3.4892	6.7040	-30.7750	19.1209
129.5500	40.6198	0.0001	0.0000	0.3240	-31.0600	-2.5265	5.0345	-28.3670	20.7343
129.5750	40.6279	0.0001	0.0000	0.3280	-32.1611	-6.9837	1.9060	-25.6575	25.9010
129.6000	40.6361	0.0001	0.0000	0.3240	-30.8558	-12.7907	-0.1845	-23.1506	25.4487
129.6250	40.6442	0.0001	0.0000	0.3320	-31.3175	-16.5001	-1.5848	-20.3657	28.3818
129.6500	40.6525	0.0001	0.0000	0.3240	-29.2486	-21.8751	-4.7964	-16.2236	31.0537
129.6750	40.6606	0.0001	0.0000	0.3320	-28.6892	-26.4342	-7.4158	-11.8319	31.0164
129.7000	40.6689	0.0001	0.0000	0.3240	-28.6537	-29.9544	-10.2898	-6.9689	34.6536
129.7250	40.6770	0.0001	0.0000	0.3320	-25.1374	-34.0765	-13.6582	-3.4770	34.1453
129.7500	40.6853	0.0001	0.0000	0.3240	-24.4804	-36.8199	-15.7243	0.5142	34.3832
129.7750	40.6934	0.0001	0.0000	0.3280	-19.7566	-38.1841	-19.4305	3.9824	35.5116
129.8000	40.7016	0.0001	0.0000	0.3280	-16.0715	-38.8736	-21.3937	7.7946	33.6137
129.8250	40.7098	0.0001	0.0000	0.3280	-14.3489	-39.1795	-23.7193	10.8198	33.4505
129.8500	40.7180	0.0001	0.0000	0.3240	-9.7672	-38.8057	-26.2358	14.2408	32.4713
129.8750	40.7261	0.0001	0.0000	0.3320	-4.4218	-37.7569	-27.8514	16.7007	30.6294
129.9000	40.7344	0.0001	0.0000	0.3240	-2.0954	-36.7712	-28.8208	19.6693	30.0698
129.9250	40.7425	0.0001	0.0000	0.3280	2.8149	-33.2705	-30.7841	22.3411	24.8565
129.9500	40.7507	0.0001	0.0000	0.3240	8.6753	-30.1437	-30.7205	24.4569	22.7068
129.9750	40.7588	0.0001	0.0000	0.3280	9.3413	-26.2206	-30.7890	25.9743	21.0467
130.0000	40.7670	0.0001	0.0000	0.3240	14.4736	-22.0256	-29.1292	26.6623	15.9593
