time 	x0 	y0 	psi 	u 	heave 	trim 	roll 	z_VF 	z_VA 	X 	Y 	N 	WG1 	WG2 	WG3 	WG4 	
s 	m 	m 	� 	m/s 	mm 	mm/m 	Nm 	mm 	mm 	N 	N 	Nm 	mm 	mm 	mm 	mm 	
166.1000	46.0328	-0.0001	0.0100	0.3240	1.3219	-0.0583	-0.0360	1.4380	1.2058	-1.7616	-1.2009	-0.3995	-1.2782	0.6142	0.2015	-1.6452
166.1500	46.0490	-0.0001	0.0100	0.3300	1.3635	-0.1321	-0.0540	1.6264	1.1006	-4.5871	0.8777	0.0500	0.1070	0.1092	0.2896	-1.6217
166.2000	46.0655	-0.0001	0.0100	0.3240	1.3327	-0.1823	-0.0715	1.6955	0.9699	-1.8508	1.4006	0.0604	-0.6034	0.1626	0.3729	-2.4982
166.2500	46.0817	-0.0001	0.0100	0.3300	1.3486	-0.0613	-0.0699	1.4706	1.2266	0.1827	-2.0840	-0.0626	0.3467	-0.0753	-0.0335	-2.3757
166.3000	46.0982	-0.0001	0.0100	0.3260	1.3834	-0.0913	-0.0010	1.5650	1.2018	-0.6843	1.9988	-1.0073	-1.5002	0.1287	-0.9295	-2.3945
166.3500	46.1145	-0.0001	0.0100	0.3280	1.3615	-0.1260	-0.0371	1.6123	1.1107	-3.8308	-1.4045	-1.9776	1.2169	0.3180	-0.2539	-1.8055
166.4000	46.1309	-0.0001	0.0100	0.3240	1.3377	-0.0877	-0.0267	1.5123	1.1632	-1.2622	-1.1021	1.1032	-1.6956	0.2064	0.1672	-1.3249
166.4500	46.1471	-0.0001	0.0100	0.3300	1.3125	-0.0674	-0.0813	1.4467	1.1783	1.3814	0.0162	0.5487	-0.9941	-0.4637	0.2799	-2.4746
166.5000	46.1636	-0.0001	0.0100	0.3260	1.4011	-0.0780	0.0104	1.5562	1.2459	-2.1897	-0.4872	-1.7185	-0.6211	-0.7065	-0.1950	-2.2389
166.5500	46.1799	-0.0001	0.0100	0.3280	1.3225	-0.0423	0.0137	1.4066	1.2383	-3.3848	0.5556	0.4630	0.7818	-0.0996	0.0987	-1.8855
166.6000	46.1963	-0.0001	0.0100	0.3240	1.3902	-0.0956	0.0181	1.5804	1.2000	1.3778	-0.1791	0.7776	-0.8521	0.8375	0.1477	-3.1767
166.6500	46.2125	-0.0001	0.0100	0.3300	1.3177	-0.0673	0.0219	1.4517	1.1837	2.3767	0.7264	0.5753	0.4532	0.2064	0.1378	-2.1401
166.7000	46.2290	-0.0001	0.0100	0.3240	1.3646	-0.1165	0.0432	1.5965	1.1327	-1.5833	-0.8851	-1.8584	-1.6245	0.3763	0.2651	-2.4369
166.7500	46.2452	-0.0001	0.0100	0.3300	1.4000	-0.1178	0.0449	1.6343	1.1656	-2.7605	-1.6713	-1.2010	0.0981	-0.5899	-0.1559	-2.4557
166.8000	46.2617	-0.0001	0.0100	0.3240	1.2975	-0.0277	-0.0229	1.3527	1.2423	-2.8924	-1.1114	-0.6765	0.5154	-0.6628	-0.8119	-2.8375
166.8500	46.2779	-0.0001	0.0100	0.3300	1.3966	-0.0663	-0.0081	1.5285	1.2646	-1.8971	0.2661	0.2896	-0.7455	0.8278	0.5638	-1.6924
166.9000	46.2944	-0.0001	0.0100	0.3240	1.3312	-0.0996	0.0290	1.5294	1.1330	-1.8151	0.9477	-0.8645	-1.4647	0.8521	-0.1804	-1.9327
166.9500	46.3106	-0.0001	0.0100	0.3300	1.3128	-0.0897	0.0274	1.4913	1.1343	-0.3489	-1.2012	0.0218	-0.8964	-0.7598	0.3386	-3.2803
167.0000	46.3271	-0.0001	0.0100	0.3240	1.3247	-0.0804	0.0121	1.4848	1.1647	-0.2953	-0.2622	0.4428	1.3412	0.3471	0.1820	-2.3615
167.0500	46.3433	-0.0001	0.0100	0.3300	1.3247	-0.1192	-0.0256	1.5619	1.0875	-3.2243	-1.7708	-0.2032	0.9061	0.3325	-0.7385	-2.9175
167.1000	46.3598	-0.0001	0.0100	0.3240	1.3678	-0.0431	-0.0174	1.4535	1.2821	-0.0135	0.1115	-0.7341	-0.5590	0.8132	-0.3713	-1.9657
167.1500	46.3760	-0.0001	0.0100	0.3300	1.3889	-0.0805	0.0372	1.5490	1.2287	0.3397	2.5957	0.0314	-0.0352	0.5073	0.0105	-1.7348
167.2000	46.3925	-0.0001	0.0100	0.3240	1.3471	-0.0304	0.1006	1.4076	1.2866	-1.8544	-0.0775	0.5407	1.0748	0.2646	0.7449	-2.5453
167.2500	46.4087	-0.0001	0.0100	0.3300	1.3986	-0.0558	0.0771	1.5096	1.2875	-2.2610	1.5761	0.8519	-1.4381	-0.1772	0.2407	-2.3238
167.3000	46.4252	-0.0001	0.0100	0.3240	1.3646	-0.1071	0.0099	1.5776	1.1515	1.9344	-0.8227	-0.4760	0.0981	0.4588	-0.3665	-1.8385
167.3500	46.4414	-0.0001	0.0100	0.3300	1.3006	-0.0351	-0.0480	1.3705	1.2306	-1.2907	0.9205	0.7950	-0.3903	0.3957	0.6177	-2.2908
167.4000	46.4579	-0.0001	0.0100	0.3240	1.3899	-0.0835	-0.0573	1.5561	1.2237	-4.2803	-1.1498	-1.5576	-1.5801	-0.1142	0.2309	-3.3417
167.4500	46.4741	-0.0001	0.0100	0.3300	1.3142	-0.0112	-0.0371	1.3364	1.2920	-2.7640	0.6705	-0.1824	0.4089	-0.2403	0.1574	-2.5735
167.5000	46.4906	-0.0001	0.0100	0.3260	1.3371	-0.1017	0.0465	1.5395	1.1347	1.6775	-0.1523	-0.4606	-1.3138	-0.5706	0.3483	-2.1354
167.5500	46.5069	-0.0001	0.0100	0.3300	1.3058	-0.0908	0.0339	1.4864	1.1251	1.8023	-0.6478	-0.0785	0.2579	0.6433	0.5638	-2.4935
167.6000	46.5234	-0.0001	0.0100	0.3240	1.3891	-0.0773	-0.0169	1.5428	1.2353	-2.1077	1.9995	0.6233	-1.1007	0.3374	-0.1754	-1.4803
167.6500	46.5396	-0.0001	0.0100	0.3280	1.3738	-0.0876	-0.0791	1.5481	1.1996	-1.2371	-0.7708	-1.6612	0.6219	-0.1044	0.0840	-2.2861
167.7000	46.5560	-0.0001	0.0100	0.3260	1.3723	-0.0186	-0.0376	1.4093	1.3353	-1.9543	-0.1741	-0.2012	-0.6123	-0.2598	0.4609	-2.1872
167.7500	46.5723	-0.0001	0.0100	0.3280	1.3497	-0.0655	-0.0617	1.4802	1.2193	-3.1172	-1.5226	0.8287	-0.1684	-0.4394	-0.2392	-1.1787
167.8000	46.5887	-0.0001	0.0100	0.3240	1.3478	-0.1333	-0.0262	1.6131	1.0825	-1.8507	-1.0440	-0.2728	-0.6123	0.3374	0.7646	-2.7244
167.8500	46.6049	-0.0001	0.0100	0.3300	1.3403	-0.0936	-0.0748	1.5265	1.1541	-1.2871	1.7805	-0.0705	-2.1662	0.6822	0.2994	-2.1542
167.9000	46.6214	-0.0001	0.0100	0.3240	1.3350	-0.0910	-0.0289	1.5161	1.1540	-1.8116	-1.1277	-2.2383	0.1602	0.3132	-0.5623	-2.5453
167.9500	46.6376	-0.0001	0.0100	0.3300	1.3308	-0.0249	0.0088	1.3804	1.2813	0.8962	-1.4080	-0.6321	-0.5590	-0.3472	0.2161	-2.6442
168.0000	46.6541	-0.0001	0.0100	0.3240	1.3051	-0.0926	0.0104	1.4894	1.1208	-1.4726	-0.3777	0.6941	-0.4879	-0.5122	0.2799	-2.5641
168.0500	46.6703	-0.0001	0.0100	0.3300	1.3815	-0.0551	-0.0049	1.4912	1.2719	-3.1636	-0.2634	-0.3454	-1.4825	0.0752	0.2309	-2.7950
168.1000	46.6868	-0.0001	0.0100	0.3240	1.2741	-0.0629	0.0061	1.3993	1.1489	-1.8579	1.2963	0.3790	0.4977	0.6385	0.0301	-2.8280
168.1500	46.7030	-0.0001	0.0100	0.3300	1.3136	-0.1020	0.0219	1.5165	1.1107	2.8904	0.3707	-0.4504	-0.7632	-0.3326	0.4218	-2.0552
168.2000	46.7195	-0.0001	0.0100	0.3240	1.3619	-0.0807	0.0443	1.5225	1.2013	2.4516	0.7462	0.7916	-0.6034	-0.5025	0.2994	-2.3804
168.2500	46.7357	-0.0001	0.0100	0.3300	1.3211	-0.0915	-0.0529	1.5032	1.1390	-1.8079	-1.9277	-0.3300	-1.2960	-0.0412	0.2603	-2.2107
168.3000	46.7522	-0.0001	0.0100	0.3240	1.3387	-0.1283	-0.0469	1.5939	1.0835	-0.7734	-0.7796	-0.1523	1.5987	0.0801	-0.4154	-3.0118
168.3500	46.7684	-0.0001	0.0100	0.3300	1.2934	-0.0350	-0.0425	1.3631	1.2238	-1.1409	0.5388	-0.2563	-0.1061	0.1287	-0.2343	-2.3945
168.4000	46.7849	-0.0001	0.0100	0.3240	1.3535	-0.0666	-0.0027	1.4860	1.2211	-2.2539	-0.0338	0.0217	0.1513	-0.5511	-1.1155	-2.2248
168.4500	46.8011	-0.0001	0.0100	0.3300	1.3131	-0.0693	0.0268	1.4511	1.1751	-3.3420	-1.4612	-0.2349	1.4744	0.2549	0.1035	-1.9563
168.5000	46.8176	-0.0001	0.0100	0.3240	1.3157	-0.0810	-0.0141	1.4769	1.1545	-0.8769	-1.1362	-1.1507	-0.4258	0.5462	0.5687	-2.2484
168.5500	46.8338	-0.0001	0.0100	0.3300	1.3552	-0.0803	0.0241	1.5150	1.1954	0.9319	0.2180	0.9447	-0.0174	-0.3812	-0.1363	-2.2201
168.6000	46.8503	-0.0001	0.0100	0.3240	1.3232	-0.0600	0.0241	1.4425	1.2039	-1.8258	-1.4137	-1.2840	-0.2660	0.6044	-0.2097	-1.9139
168.6500	46.8665	-0.0001	0.0100	0.3300	1.3376	-0.1097	0.0405	1.5559	1.1192	-2.2789	-1.0296	-1.1297	0.6575	0.0801	0.0351	-3.1202
168.7000	46.8830	-0.0001	0.0100	0.3240	1.3071	-0.0923	-0.0109	1.4908	1.1234	-0.1705	0.2650	1.9747	1.0836	0.7113	-0.1070	-2.7291
168.7500	46.8992	-0.0001	0.0100	0.3300	1.3519	-0.0421	-0.0152	1.4358	1.2680	0.1042	-0.4942	-1.5008	1.1369	0.2597	-0.1167	-2.6160
168.8000	46.9157	-0.0001	0.0100	0.3240	1.3613	-0.0778	-0.0764	1.5161	1.2065	-1.2158	0.1819	0.4032	0.6841	0.3666	0.1672	-2.3945
168.8500	46.9319	-0.0001	0.0100	0.3280	1.4074	-0.1290	-0.0513	1.6641	1.1507	-0.3988	-0.7001	-0.9452	0.4888	0.6287	-0.1853	-2.1164
168.9000	46.9483	-0.0001	0.0100	0.3260	1.3390	-0.0519	-0.0442	1.4424	1.2356	0.6786	-1.5058	-0.9253	1.3234	0.3083	-0.3223	-2.4557
168.9500	46.9646	-0.0001	0.0100	0.3300	1.2931	-0.1114	0.0203	1.5148	1.0713	-2.3788	-0.8684	1.7555	1.4744	0.3520	0.0742	-2.1495
169.0000	46.9811	-0.0001	0.0100	0.3240	1.3217	-0.1114	-0.0032	1.5434	1.1001	-4.4907	-0.6071	-1.3311	-1.1716	-0.1044	-0.0531	-2.1730
169.0500	46.9973	-0.0001	0.0100	0.3300	1.2707	-0.0544	-0.0092	1.3790	1.1624	-0.6735	0.7793	0.5994	1.1103	-0.1384	0.6421	-2.4463
169.1000	47.0138	-0.0001	0.0100	0.3240	1.3919	-0.0829	0.0399	1.5568	1.2269	2.1520	-1.4562	-1.2136	-1.6956	-0.5802	0.1820	-1.9374
169.1500	47.0300	-0.0001	0.0100	0.3300	1.2624	-0.0757	-0.0300	1.4130	1.1118	1.1602	0.2342	0.0332	1.0393	-0.5463	-0.6945	-2.3473
169.2000	47.0465	-0.0001	0.0100	0.3240	1.3946	-0.0911	-0.0518	1.5759	1.2133	-1.4084	0.0410	-0.2137	1.3234	-0.2403	0.4218	-2.3757
169.2500	47.0627	-0.0001	0.0100	0.3300	1.3408	-0.1154	-0.0852	1.5705	1.1111	-1.7045	0.4593	-0.7001	1.3234	0.1238	-0.1167	-2.5029
169.3000	47.0792	-0.0001	0.0100	0.3240	1.2842	-0.1205	0.0372	1.5240	1.0443	-0.4309	0.3742	0.6774	0.0804	-0.2938	0.1427	-1.2918
169.3500	47.0954	-0.0001	0.0100	0.3280	1.3270	-0.0886	0.0268	1.5033	1.1507	-3.2885	-2.1670	-0.3975	-0.7988	-0.0607	0.0448	-2.0505
169.4000	47.1118	-0.0001	0.0100	0.3260	1.3018	-0.1145	0.0099	1.5297	1.0740	-6.0462	-1.6943	-1.7297	-1.1273	0.2597	0.0987	-2.6631
169.4500	47.1281	-0.0001	0.0100	0.3280	1.3517	-0.0411	-0.0196	1.4335	1.2699	-1.0410	1.2801	0.0537	-0.2748	0.6628	0.7743	-2.7856
169.5000	47.1445	-0.0001	0.0100	0.3260	1.3148	-0.1180	-0.0447	1.5497	1.0799	2.8654	-0.8869	-0.5673	-1.0474	0.2015	0.0595	-2.4793
169.5500	47.1608	-0.0001	0.0100	0.3280	1.3050	-0.0887	-0.0065	1.4814	1.1285	0.8962	-2.0497	-0.7034	1.6343	0.0170	0.2603	-2.6678
169.6000	47.1772	-0.0001	0.0100	0.3260	1.3445	-0.1128	-0.0425	1.5691	1.1200	-5.5217	0.4573	1.0122	-2.2105	-0.2113	0.6568	-2.7573
169.6500	47.1935	-0.0001	0.0100	0.3300	1.3485	-0.0928	-0.0715	1.5331	1.1638	-0.2775	-0.3772	-1.3853	1.0748	-0.1724	0.1231	-1.4897
169.7000	47.2100	-0.0001	0.0100	0.3240	1.3687	-0.0372	-0.0644	1.4426	1.2947	1.0675	1.2027	0.3708	-1.5091	-0.3715	0.4463	-2.2201
169.7500	47.2262	-0.0001	0.0100	0.3300	1.3232	-0.0754	-0.0131	1.4733	1.1731	0.8178	-1.6349	-1.0809	0.7018	-0.0753	-0.1608	-2.2060
169.8000	47.2427	-0.0001	0.0100	0.3240	1.3795	-0.0815	0.0503	1.5418	1.2173	-0.5879	0.2730	-1.1649	0.3733	-0.1286	0.2015	-2.8469
169.8500	47.2589	-0.0001	0.0100	0.3280	1.3557	-0.1370	0.0055	1.6284	1.0831	-0.5664	-1.0937	-1.2211	-0.2393	0.4831	-0.2196	-1.4709
169.9000	47.2753	-0.0001	0.0100	0.3240	1.3784	-0.0993	0.0072	1.5761	1.1808	-1.4548	-0.2113	0.9425	-1.3759	0.7502	-0.4595	-1.8432
169.9500	47.2915	-0.0001	0.0100	0.3300	1.2894	-0.1268	0.0028	1.5416	1.0371	-1.3192	-1.4553	-0.0042	-0.3814	0.1141	-0.9344	-2.8422
170.0000	47.3080	-0.0001	0.0100	0.3240	1.3585	-0.0797	0.0257	1.5171	1.2000	-2.9781	-0.2026	-0.5665	-1.5091	0.1577	-0.7385	-1.7583
170.0500	47.3242	-0.0001	0.0100	0.3300	1.2698	-0.1126	0.0186	1.4940	1.0457	-2.6820	0.2419	0.2094	0.8084	-0.3035	0.6911	-2.3851
170.1000	47.3407	-0.0001	0.0100	0.3240	1.3197	-0.0804	-0.0010	1.4796	1.1597	1.4491	-0.8736	-0.9758	0.8173	-0.4928	-0.1363	-2.5406
170.1500	47.3569	-0.0001	0.0100	0.3300	1.3356	-0.0946	0.0033	1.5237	1.1474	2.2055	-0.0125	0.6048	-0.6744	-0.0412	0.2015	-1.5887
170.2000	47.3734	-0.0001	0.0100	0.3240	1.2948	-0.1065	0.0148	1.5067	1.0830	-1.3621	-1.0322	-1.0481	0.5509	-0.2744	0.4218	-1.8337
170.2500	47.3896	-0.0001	0.0100	0.3300	1.3674	-0.1342	-0.0103	1.6344	1.1004	-3.4455	0.5346	-0.5414	-2.0418	-0.1190	-0.4595	-3.2380
170.3000	47.4061	-0.0001	0.0100	0.3240	1.3095	-0.0663	0.0164	1.4414	1.1777	-1.5654	-0.0092	0.9171	0.0804	-0.5996	-0.3958	-2.1117
170.3500	47.4223	-0.0001	0.0100	0.3300	1.2713	-0.0777	-0.0704	1.4260	1.1166	0.3897	-0.4710	0.2646	-1.7489	-0.5365	0.4609	-2.4181
170.4000	47.4388	-0.0001	0.0100	0.3240	1.3336	-0.0396	-0.0344	1.4123	1.2548	0.7143	-0.1493	0.2731	-0.2482	-0.5850	0.0252	-2.1023
170.4500	47.4550	-0.0001	0.0100	0.3300	1.3237	-0.0918	-0.0425	1.5063	1.1411	0.0507	-0.3684	-1.6575	1.5365	-0.3666	-0.0286	-1.8196
170.5000	47.4715	-0.0001	0.0100	0.3240	1.3245	-0.1613	0.0459	1.6454	1.0035	0.4538	-0.0254	-1.0660	0.7374	-0.2113	0.4218	-2.3757
170.5500	47.4877	-0.0001	0.0100	0.3320	1.3015	-0.0892	0.0350	1.4790	1.1241	-1.4155	-1.5138	-0.6802	-1.2072	0.0898	0.6030	-1.8902
170.6000	47.5043	-0.0001	0.0100	0.3240	1.3051	-0.1241	0.0219	1.5521	1.0581	-2.6963	0.4121	1.1644	0.7463	-0.1870	0.2799	-2.0599
170.6500	47.5205	-0.0001	0.0100	0.3280	1.3668	-0.1301	-0.0032	1.6257	1.1079	-0.5701	0.3905	1.0026	-1.5979	0.3374	0.4659	-1.9186
170.7000	47.5369	-0.0001	0.0100	0.3260	1.2656	-0.1049	-0.0202	1.4743	1.0569	0.4396	1.5116	-1.2914	-1.0474	0.6579	-0.1314	-2.9930
170.7500	47.5532	-0.0001	0.0100	0.3280	1.3224	-0.0714	0.0126	1.4644	1.1804	-0.2454	2.0246	0.6762	0.7018	-0.0607	0.0008	-3.0872
170.8000	47.5696	-0.0001	0.0100	0.3240	1.2761	-0.0700	0.0405	1.4154	1.1367	-1.3585	-0.1437	0.9251	-1.8377	-0.5850	0.0399	-2.3662
170.8500	47.5858	-0.0001	0.0100	0.3300	1.3518	-0.1098	0.0476	1.5702	1.1333	-0.4309	0.3952	0.4451	0.8617	-0.1578	0.1672	-2.5170
170.9000	47.6023	-0.0001	0.0100	0.3240	1.3544	-0.1029	-0.0141	1.5593	1.1496	-1.6188	-0.9430	-0.9038	-0.9941	-0.4686	-0.7826	-1.8290
170.9500	47.6185	-0.0001	0.0100	0.3280	1.3199	0.0212	0.0246	1.2777	1.3621	-5.7144	0.1829	-1.2820	-0.4258	0.0170	-0.1902	-2.0080
171.0000	47.6349	-0.0001	0.0100	0.3260	1.3939	-0.0530	-0.0682	1.4993	1.2885	-3.6881	0.6588	0.5928	1.4478	-0.8472	0.4414	-3.1155
171.0500	47.6512	-0.0001	0.0100	0.3300	1.3600	-0.0657	-0.0354	1.4907	1.2292	1.4991	-0.9909	-0.6699	-0.6478	-0.6482	0.3925	-2.1164
171.1000	47.6677	-0.0001	0.0100	0.3240	1.3331	-0.0676	-0.0333	1.4675	1.1986	0.4253	1.7681	-0.9259	-0.7099	-0.1142	-0.3371	-1.8620
171.1500	47.6839	-0.0001	0.0100	0.3300	1.3162	-0.1163	-0.0278	1.5476	1.0847	-3.6631	-1.3206	-0.4333	0.1780	-0.2646	0.3679	-1.9563
171.2000	47.7004	-0.0001	0.0100	0.3240	1.2975	-0.0105	-0.0535	1.3185	1.2765	-0.6985	0.1580	-0.0982	-2.0152	-0.4200	-1.2085	-2.0411
171.2500	47.7166	-0.0001	0.0100	0.3300	1.3653	-0.0774	-0.0715	1.5193	1.2113	1.6811	0.6726	0.5785	-0.2305	-0.2938	0.2700	-2.6725
171.3000	47.7331	-0.0001	0.0100	0.3240	1.3579	-0.0593	-0.0147	1.4759	1.2400	-0.7805	0.7488	-0.5267	-1.3493	0.7404	0.2064	-1.6783
171.3500	47.7493	-0.0001	0.0100	0.3300	1.3069	-0.0826	0.0268	1.4713	1.1424	-4.2731	0.6581	0.1988	-0.8875	-0.2161	0.3190	-3.2239
171.4000	47.7658	-0.0001	0.0100	0.3240	1.2888	-0.1154	0.0574	1.5185	1.0590	0.0436	-0.9034	-0.4712	0.6486	-0.2403	0.2211	-1.7065
171.4500	47.7820	-0.0001	0.0100	0.3300	1.3624	-0.1348	0.0492	1.6307	1.0940	2.1091	0.3367	-0.2309	-0.7277	-0.0656	0.5785	-2.5312
171.5000	47.7985	-0.0001	0.0100	0.3240	1.3063	-0.0611	0.0427	1.4278	1.1847	-1.7972	-1.6810	-0.9015	1.2080	0.0218	-0.5476	-1.8102
171.5500	47.8147	-0.0001	0.0100	0.3300	1.3287	-0.1098	0.0361	1.5473	1.1102	-4.2196	0.2507	-0.0628	-1.1095	-0.0996	-0.1363	-2.4086
171.6000	47.8312	-0.0001	0.0100	0.3240	1.2832	-0.1041	0.0383	1.4903	1.0762	-3.5275	0.3763	-1.0350	0.0093	0.2694	-0.1363	-2.3662
171.6500	47.8474	-0.0001	0.0100	0.3300	1.3304	-0.0854	0.0317	1.5004	1.1604	0.5216	-0.8591	-0.5961	0.4177	0.3617	-0.0971	-2.7291
171.7000	47.8639	-0.0001	0.0100	0.3240	1.3695	-0.0468	0.0416	1.4626	1.2764	1.6597	0.6047	1.0173	1.5632	-0.2209	-0.0580	-2.1259
171.7500	47.8801	-0.0001	0.0100	0.3300	1.2921	-0.0632	0.0383	1.4178	1.1665	-0.9125	-1.1717	-1.2981	-0.5235	-0.1627	0.0056	-1.9139
171.8000	47.8966	-0.0001	0.0100	0.3240	1.3076	-0.1013	0.0148	1.5092	1.1060	-3.4098	1.1672	0.2234	-0.4170	-0.0801	-0.3713	-2.5453
171.8500	47.9128	-0.0001	0.0100	0.3300	1.3512	-0.0754	-0.0136	1.5013	1.2011	-1.2229	1.3533	0.6883	0.8350	-0.0268	-0.3958	-2.6254
171.9000	47.9293	-0.0001	0.0100	0.3240	1.3096	-0.0719	-0.0070	1.4527	1.1664	-1.5440	-1.0440	-0.2728	1.3945	-0.5608	0.0889	-2.0646
171.9500	47.9455	-0.0001	0.0100	0.3300	1.3864	-0.0613	-0.0442	1.5083	1.2645	-1.3513	-1.9449	-0.6279	-0.9941	-0.7744	0.2211	-2.9458
172.0000	47.9620	-0.0001	0.0100	0.3240	1.3028	-0.0838	-0.0294	1.4696	1.1360	-1.1873	-1.8716	-1.2301	-0.3725	-0.2064	-0.1413	-2.2673
172.0500	47.9782	-0.0001	0.0100	0.3300	1.2705	-0.1301	-0.0791	1.5294	1.0116	0.4324	1.1102	-0.0858	-1.1894	-0.1772	0.4316	-2.2437
172.1000	47.9947	-0.0001	0.0100	0.3240	1.3391	-0.1106	-0.0256	1.5592	1.1189	-0.8198	0.3129	-1.1537	-1.4469	0.5899	0.3092	-2.0788
172.1500	48.0109	-0.0001	0.0100	0.3300	1.2865	-0.0069	-0.0207	1.3003	1.2727	-1.7330	-0.5179	-1.1867	-0.3193	-1.0415	-0.3909	-2.0929
172.2000	48.0274	-0.0001	0.0100	0.3260	1.3217	-0.1553	0.0328	1.6308	1.0126	-2.0220	0.5500	1.0477	1.0215	-0.6288	0.3973	-1.4756
172.2500	48.0437	-0.0001	0.0100	0.3280	1.3106	-0.0670	0.0372	1.4439	1.1773	-3.5882	-0.7437	0.8105	0.9238	0.7161	0.8673	-2.4416
172.3000	48.0601	-0.0001	0.0100	0.3240	1.3249	-0.0982	0.0296	1.5204	1.1295	-0.7056	1.9962	0.3110	-1.0917	0.3763	-0.3566	-2.8846
172.3500	48.0763	-0.0001	0.0100	0.3300	1.3912	-0.0523	0.0017	1.4954	1.2870	1.6953	1.8502	-0.5638	-1.4825	0.7064	-0.3518	-2.1070
172.4000	48.0928	-0.0001	0.0100	0.3240	1.3876	-0.0940	0.0274	1.5748	1.2005	0.3076	-0.5825	-0.4356	1.2169	-0.4540	0.0204	-2.2908
172.4500	48.1090	-0.0001	0.0100	0.3300	1.3637	-0.0373	0.0312	1.4379	1.2895	-1.9792	-1.0498	1.9699	-1.2249	-0.2889	0.2799	-1.9704
172.5000	48.1255	-0.0001	0.0100	0.3240	1.3658	-0.0338	0.0164	1.4332	1.2985	-4.7083	-1.5315	-1.3723	0.6131	-0.3229	-0.5623	-2.3757
172.5500	48.1417	-0.0001	0.0100	0.3300	1.3253	-0.0648	0.0006	1.4543	1.1963	-2.5500	2.1537	-0.4049	2.1758	0.1529	-0.3419	-1.9986
172.6000	48.1582	-0.0001	0.0100	0.3240	1.3437	-0.0741	0.0001	1.4911	1.1963	-0.8697	-0.2356	-0.3742	0.7818	-0.0170	0.0351	-2.5359
172.6500	48.1744	-0.0001	0.0100	0.3300	1.3284	-0.1719	0.0345	1.6704	0.9864	-0.5237	-0.0692	-0.1257	-0.5590	0.4151	-0.0775	-1.6641
172.7000	48.1909	-0.0001	0.0100	0.3240	1.3717	-0.0297	0.0066	1.4307	1.3126	-0.2062	-0.0787	0.9892	1.5099	-0.1870	0.2015	-2.4793
172.7500	48.2071	-0.0001	0.0100	0.3300	1.3834	-0.0783	0.0121	1.5392	1.2276	0.0329	1.5428	1.4653	0.3200	0.0218	-0.5671	-2.3568
172.8000	48.2236	-0.0001	0.0100	0.3240	1.2916	-0.1380	-0.0365	1.5662	1.0170	-0.0384	0.8948	0.3481	-0.3281	-0.6191	0.0399	-2.0835
172.8500	48.2398	-0.0001	0.0100	0.3300	1.3406	-0.0834	-0.0109	1.5067	1.1746	-2.5785	-1.1767	-1.5560	-0.0440	-0.5608	0.5295	-1.5746
172.9000	48.2563	-0.0001	0.0100	0.3240	1.3065	-0.1424	-0.0010	1.5900	1.0231	-2.8747	0.0519	0.2749	-1.2516	-0.6822	0.6324	-1.9610
172.9500	48.2725	-0.0001	0.0100	0.3300	1.3150	-0.0108	-0.0453	1.3366	1.2935	-0.5771	-0.4890	1.2305	0.3911	0.2161	0.0008	-2.7856
173.0000	48.2890	-0.0001	0.0100	0.3240	1.4021	-0.0794	-0.0507	1.5600	1.2441	1.6882	0.9622	0.7518	0.5154	0.5170	0.4120	-2.5029
173.0500	48.3052	-0.0001	0.0100	0.3300	1.3009	-0.1238	-0.0639	1.5473	1.0546	-0.2240	0.4649	-0.0481	-1.7932	0.4103	0.1770	-2.8328
173.1000	48.3217	-0.0001	0.0100	0.3240	1.3613	-0.0629	-0.0174	1.4863	1.2362	-2.7319	-1.9537	-1.5923	-0.2660	-0.0268	-0.2000	-2.2013
173.1500	48.3379	-0.0001	0.0100	0.3280	1.2947	-0.1175	-0.0425	1.5284	1.0609	-3.3991	0.1072	0.6386	0.0004	-0.6482	0.1525	-2.9222
173.2000	48.3543	-0.0001	0.0100	0.3240	1.2983	-0.0304	-0.0699	1.3588	1.2379	-1.5332	-1.0612	-0.5707	-0.8609	-0.3083	-0.0825	-2.0929
173.2500	48.3705	-0.0001	0.0100	0.3300	1.3322	-0.0582	-0.0824	1.4480	1.2164	-0.1062	-0.5896	-0.2178	-0.3903	-0.3423	-0.8462	-2.7668
173.3000	48.3870	-0.0001	0.0100	0.3240	1.3364	-0.1216	-0.0786	1.5784	1.0944	-0.5737	0.6766	-1.6098	-1.7399	0.2161	-0.1559	-2.0929
173.3500	48.4032	-0.0001	0.0100	0.3300	1.2364	-0.0396	-0.0065	1.3151	1.1576	-0.8269	0.8703	0.6892	-1.5002	-1.1434	-0.2539	-2.6113
173.4000	48.4197	-0.0001	0.0100	0.3240	1.2981	-0.1336	-0.0311	1.5640	1.0322	1.3136	-1.4228	-0.5904	0.3290	-0.2113	0.1624	-2.1211
173.4500	48.4359	-0.0001	0.0100	0.3300	1.3291	-0.0829	-0.0349	1.4940	1.1642	0.4431	-0.8015	0.1072	-0.4080	-0.4054	0.1182	-2.9694
173.5000	48.4524	-0.0001	0.0100	0.3240	1.2902	-0.0651	-0.0202	1.4198	1.1606	-4.4765	-1.1123	-0.6493	-0.4170	0.1529	-0.1167	-2.1495
173.5500	48.4686	-0.0001	0.0100	0.3300	1.3449	-0.0643	-0.0677	1.4727	1.2170	-3.4561	1.2227	-1.0708	1.2169	0.3035	-0.2343	-1.9280
